job_id=605822
array_job_id=605822
array_task_id=1
job_name=vs3n2st4
partition=epyc
node_list=doom
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma3p000
mode=gauss
sigma=3.0
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
progress N=2 step 56750/277470 20.5% t=119.35496 eta_s=47577.0 E=-0.92485230 P=0.74474710 dP=-0.25491180 r12=7.98632810 Vg=0.00168237 norm=1.00000000 rank=24/256 sv_max=4.05e+03 resid=1.11e-01
progress N=2 step 57000/277470 20.5% t=119.47996 eta_s=47527.2 E=-0.92446534 P=0.74416582 dP=-0.25549307 r12=7.98671656 Vg=0.00168817 norm=1.00000000 rank=24/256 sv_max=4.16e+03 resid=1.12e-01
progress N=2 step 57250/277470 20.6% t=119.60496 eta_s=47475.9 E=-0.92407930 P=0.74356948 dP=-0.25608941 r12=7.98710975 Vg=0.00169345 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=1.14e-01
progress N=2 step 57500/277470 20.7% t=119.72996 eta_s=47427.2 E=-0.92369423 P=0.74296237 dP=-0.25669652 r12=7.98752210 Vg=0.00169832 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.17e-01
progress N=2 step 57750/277470 20.8% t=119.85496 eta_s=47378.7 E=-0.92330996 P=0.74234829 dP=-0.25731060 r12=7.98797970 Vg=0.00170291 norm=1.00000000 rank=24/256 sv_max=4.06e+03 resid=1.21e-01
progress N=2 step 58000/277470 20.9% t=119.97996 eta_s=47328.6 E=-0.92292673 P=0.74172789 dP=-0.25793100 r12=7.98850824 Vg=0.00170729 norm=1.00000000 rank=24/256 sv_max=3.97e+03 resid=1.25e-01
progress N=2 step 58250/277470 21.0% t=120.10496 eta_s=47279.9 E=-0.92254441 P=0.74109780 dP=-0.25856109 r12=7.98912397 Vg=0.00171142 norm=1.00000000 rank=24/256 sv_max=3.90e+03 resid=1.31e-01
progress N=2 step 58500/277470 21.1% t=120.22996 eta_s=47228.5 E=-0.92216303 P=0.74045235 dP=-0.25920654 r12=7.98982735 Vg=0.00171508 norm=1.00000000 rank=24/256 sv_max=3.86e+03 resid=1.36e-01
progress N=2 step 58750/277470 21.2% t=120.35496 eta_s=47178.8 E=-0.92178274 P=0.73978701 dP=-0.25987188 r12=7.99060159 Vg=0.00171803 norm=1.00000000 rank=24/256 sv_max=3.85e+03 resid=1.40e-01
progress N=2 step 59000/277470 21.3% t=120.47996 eta_s=47125.4 E=-0.92140335 P=0.73910117 dP=-0.26055772 r12=7.99141939 Vg=0.00172028 norm=1.00000000 rank=24/256 sv_max=3.86e+03 resid=1.43e-01
progress N=2 step 59250/277470 21.4% t=120.60496 eta_s=47075.2 E=-0.92102494 P=0.73839905 dP=-0.26125984 r12=7.99225171 Vg=0.00172220 norm=1.00000000 rank=24/256 sv_max=3.89e+03 resid=1.43e-01
progress N=2 step 59500/277470 21.4% t=120.72996 eta_s=47017.8 E=-0.92064741 P=0.73768869 dP=-0.26197020 r12=7.99307032 Vg=0.00172436 norm=1.00000000 rank=24/256 sv_max=3.96e+03 resid=1.40e-01
progress N=2 step 59750/277470 21.5% t=120.85496 eta_s=46959.5 E=-0.92027068 P=0.73698041 dP=-0.26267848 r12=7.99384810 Vg=0.00172744 norm=1.00000000 rank=24/256 sv_max=4.03e+03 resid=1.36e-01
progress N=2 step 60000/277470 21.6% t=120.97996 eta_s=46910.6 E=-0.91989479 P=0.73628535 dP=-0.26337354 r12=7.99456295 Vg=0.00173204 norm=1.00000000 rank=24/256 sv_max=4.09e+03 resid=1.32e-01
progress N=2 step 60250/277470 21.7% t=121.10496 eta_s=46860.5 E=-0.91951963 P=0.73561396 dP=-0.26404493 r12=7.99520119 Vg=0.00173852 norm=1.00000000 rank=24/256 sv_max=4.13e+03 resid=1.27e-01
progress N=2 step 60500/277470 21.8% t=121.22996 eta_s=46812.6 E=-0.91914525 P=0.73497401 dP=-0.26468488 r12=7.99575614 Vg=0.00174692 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.23e-01
progress N=2 step 60750/277470 21.9% t=121.35496 eta_s=46763.8 E=-0.91877167 P=0.73436845 dP=-0.26529044 r12=7.99622418 Vg=0.00175679 norm=1.00000000 rank=24/256 sv_max=4.13e+03 resid=1.20e-01
progress N=2 step 61000/277470 22.0% t=121.47996 eta_s=46714.5 E=-0.91839888 P=0.73379404 dP=-0.26586485 r12=7.99660355 Vg=0.00176719 norm=1.00000000 rank=24/256 sv_max=4.08e+03 resid=1.18e-01
progress N=2 step 61250/277470 22.1% t=121.60496 eta_s=46665.9 E=-0.91802701 P=0.73324301 dP=-0.26641588 r12=7.99689395 Vg=0.00177685 norm=1.00000000 rank=24/256 sv_max=3.99e+03 resid=1.17e-01
progress N=2 step 61500/277470 22.2% t=121.72996 eta_s=46614.7 E=-0.91765601 P=0.73270774 dP=-0.26695115 r12=7.99709179 Vg=0.00178468 norm=1.00000000 rank=24/256 sv_max=3.87e+03 resid=1.19e-01
progress N=2 step 61750/277470 22.3% t=121.85496 eta_s=46564.1 E=-0.91728593 P=0.73218469 dP=-0.26747420 r12=7.99718959 Vg=0.00179023 norm=1.00000000 rank=24/256 sv_max=3.78e+03 resid=1.21e-01
progress N=2 step 62000/277470 22.3% t=121.97996 eta_s=46512.7 E=-0.91691677 P=0.73167429 dP=-0.26798460 r12=7.99718210 Vg=0.00179373 norm=1.00000000 rank=24/256 sv_max=3.74e+03 resid=1.22e-01
progress N=2 step 62250/277470 22.4% t=122.10496 eta_s=46462.3 E=-0.91654843 P=0.73118184 dP=-0.26847705 r12=7.99707320 Vg=0.00179583 norm=1.00000000 rank=25/256 sv_max=3.79e+03 resid=1.23e-01
progress N=2 step 62500/277470 22.5% t=122.22996 eta_s=46406.6 E=-0.91618092 P=0.73070806 dP=-0.26895084 r12=7.99685933 Vg=0.00179712 norm=1.00000000 rank=25/256 sv_max=3.86e+03 resid=1.24e-01
progress N=2 step 62750/277470 22.6% t=122.35496 eta_s=46352.9 E=-0.91581410 P=0.73025420 dP=-0.26940469 r12=7.99652862 Vg=0.00179870 norm=1.00000000 rank=25/256 sv_max=3.95e+03 resid=1.26e-01
progress N=2 step 63000/277470 22.7% t=122.47996 eta_s=46302.1 E=-0.91544794 P=0.72982456 dP=-0.26983433 r12=7.99609662 Vg=0.00180157 norm=1.00000000 rank=25/256 sv_max=4.07e+03 resid=1.28e-01
progress N=2 step 63250/277470 22.8% t=122.60496 eta_s=46248.1 E=-0.91508245 P=0.72941963 dP=-0.27023926 r12=7.99560569 Vg=0.00180604 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.31e-01
progress N=2 step 63500/277470 22.9% t=122.72996 eta_s=46193.7 E=-0.91471756 P=0.72903066 dP=-0.27062823 r12=7.99509211 Vg=0.00181197 norm=1.00000000 rank=24/256 sv_max=4.20e+03 resid=1.33e-01
progress N=2 step 63750/277470 23.0% t=122.85496 eta_s=46138.7 E=-0.91435332 P=0.72864938 dP=-0.27100951 r12=7.99460265 Vg=0.00181909 norm=1.00000000 rank=24/256 sv_max=4.24e+03 resid=1.36e-01
progress N=2 step 64000/277470 23.1% t=122.97996 eta_s=46081.1 E=-0.91398973 P=0.72826590 dP=-0.27139299 r12=7.99418031 Vg=0.00182693 norm=1.00000000 rank=24/256 sv_max=4.23e+03 resid=1.39e-01
progress N=2 step 64250/277470 23.2% t=123.10496 eta_s=46030.6 E=-0.91362677 P=0.72787087 dP=-0.27178802 r12=7.99384951 Vg=0.00183497 norm=1.00000000 rank=24/256 sv_max=4.17e+03 resid=1.43e-01
progress N=2 step 64500/277470 23.2% t=123.22996 eta_s=45979.0 E=-0.91326453 P=0.72745815 dP=-0.27220074 r12=7.99360817 Vg=0.00184280 norm=1.00000000 rank=24/256 sv_max=4.05e+03 resid=1.48e-01
progress N=2 step 64750/277470 23.3% t=123.35496 eta_s=45927.6 E=-0.91290291 P=0.72702635 dP=-0.27263255 r12=7.99343302 Vg=0.00185033 norm=1.00000000 rank=24/256 sv_max=3.91e+03 resid=1.53e-01
progress N=2 step 65000/277470 23.4% t=123.47996 eta_s=45868.8 E=-0.91254193 P=0.72657855 dP=-0.27308034 r12=7.99329257 Vg=0.00185781 norm=1.00000000 rank=24/256 sv_max=3.80e+03 resid=1.58e-01
progress N=2 step 65250/277470 23.5% t=123.60496 eta_s=45814.8 E=-0.91218155 P=0.72612052 dP=-0.27353837 r12=7.99315497 Vg=0.00186562 norm=1.00000000 rank=24/256 sv_max=3.76e+03 resid=1.62e-01
progress N=2 step 65500/277470 23.6% t=123.72996 eta_s=45763.7 E=-0.91182169 P=0.72565805 dP=-0.27400084 r12=7.99298962 Vg=0.00187415 norm=1.00000000 rank=24/256 sv_max=3.79e+03 resid=1.68e-01
progress N=2 step 65750/277470 23.7% t=123.85496 eta_s=45711.5 E=-0.91146242 P=0.72519547 dP=-0.27446342 r12=7.99277204 Vg=0.00188367 norm=1.00000000 rank=24/256 sv_max=3.86e+03 resid=1.74e-01
progress N=2 step 66000/277470 23.8% t=123.97996 eta_s=45658.1 E=-0.91110367 P=0.72473253 dP=-0.27492636 r12=7.99248788 Vg=0.00189402 norm=1.00000000 rank=24/256 sv_max=3.93e+03 resid=1.82e-01
progress N=2 step 66250/277470 23.9% t=124.10496 eta_s=45602.7 E=-0.91074549 P=0.72427112 dP=-0.27538777 r12=7.99213868 Vg=0.00190470 norm=1.00000000 rank=24/256 sv_max=3.99e+03 resid=1.91e-01
progress N=2 step 66500/277470 24.0% t=124.22996 eta_s=45552.9 E=-0.91038793 P=0.72381146 dP=-0.27584743 r12=7.99174223 Vg=0.00191500 norm=1.00000000 rank=24/256 sv_max=4.02e+03 resid=2.03e-01
progress N=2 step 66750/277470 24.1% t=124.35496 eta_s=45502.0 E=-0.91003096 P=0.72335187 dP=-0.27630702 r12=7.99132522 Vg=0.00192406 norm=1.00000000 rank=24/256 sv_max=4.02e+03 resid=2.16e-01
progress N=2 step 67000/277470 24.1% t=124.47996 eta_s=45451.8 E=-0.90967467 P=0.72289032 dP=-0.27676857 r12=7.99091253 Vg=0.00193120 norm=1.00000000 rank=24/256 sv_max=3.98e+03 resid=2.29e-01
progress N=2 step 67250/277470 24.2% t=124.60496 eta_s=45401.9 E=-0.90931903 P=0.72242593 dP=-0.27723296 r12=7.99051625 Vg=0.00193611 norm=1.00000000 rank=24/256 sv_max=3.91e+03 resid=2.38e-01
progress N=2 step 67500/277470 24.3% t=124.72996 eta_s=45350.3 E=-0.90896405 P=0.72196026 dP=-0.27769863 r12=7.99013151 Vg=0.00193892 norm=1.00000000 rank=24/256 sv_max=3.84e+03 resid=2.38e-01
progress N=2 step 67750/277470 24.4% t=124.85496 eta_s=45293.5 E=-0.90860975 P=0.72149721 dP=-0.27816168 r12=7.98974217 Vg=0.00194020 norm=1.00000000 rank=24/256 sv_max=3.81e+03 resid=2.28e-01
progress N=2 step 68000/277470 24.5% t=124.97996 eta_s=45240.0 E=-0.90825602 P=0.72104245 dP=-0.27861644 r12=7.98933133 Vg=0.00194080 norm=1.00000000 rank=24/256 sv_max=3.82e+03 resid=2.12e-01
progress N=2 step 68250/277470 24.6% t=125.10496 eta_s=45189.6 E=-0.90790288 P=0.72060161 dP=-0.27905728 r12=7.98888683 Vg=0.00194166 norm=1.00000000 rank=24/256 sv_max=3.89e+03 resid=1.95e-01
progress N=2 step 68500/277470 24.7% t=125.22996 eta_s=45138.8 E=-0.90755025 P=0.72017814 dP=-0.27948075 r12=7.98840278 Vg=0.00194357 norm=1.00000000 rank=24/256 sv_max=3.98e+03 resid=1.80e-01
progress N=2 step 68750/277470 24.8% t=125.35496 eta_s=45085.6 E=-0.90719810 P=0.71977241 dP=-0.27988648 r12=7.98788103 Vg=0.00194707 norm=1.00000000 rank=24/256 sv_max=4.08e+03 resid=1.66e-01
progress N=2 step 69000/277470 24.9% t=125.47996 eta_s=45034.3 E=-0.90684650 P=0.71938225 dP=-0.28027664 r12=7.98733026 Vg=0.00195233 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.56e-01
progress N=2 step 69250/277470 25.0% t=125.60496 eta_s=44982.5 E=-0.90649538 P=0.71900367 dP=-0.28065523 r12=7.98676277 Vg=0.00195917 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=1.48e-01
progress N=2 step 69500/277470 25.0% t=125.72996 eta_s=44931.2 E=-0.90614477 P=0.71863167 dP=-0.28102722 r12=7.98619121 Vg=0.00196702 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=1.43e-01
progress N=2 step 69750/277470 25.1% t=125.85496 eta_s=44878.2 E=-0.90579469 P=0.71826100 dP=-0.28139789 r12=7.98562646 Vg=0.00197516 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.42e-01
progress N=2 step 70000/277470 25.2% t=125.97996 eta_s=44827.2 E=-0.90544517 P=0.71788680 dP=-0.28177209 r12=7.98507637 Vg=0.00198280 norm=1.00000000 rank=24/256 sv_max=4.08e+03 resid=1.44e-01
progress N=2 step 70250/277470 25.3% t=126.10496 eta_s=44776.2 E=-0.90509616 P=0.71750530 dP=-0.28215359 r12=7.98454548 Vg=0.00198924 norm=1.00000000 rank=24/256 sv_max=3.99e+03 resid=1.49e-01
progress N=2 step 70500/277470 25.4% t=126.22996 eta_s=44721.3 E=-0.90474774 P=0.71711481 dP=-0.28254408 r12=7.98403624 Vg=0.00199410 norm=1.00000000 rank=25/256 sv_max=3.91e+03 resid=1.57e-01
progress N=2 step 70750/277470 25.5% t=126.35496 eta_s=44669.7 E=-0.90439986 P=0.71671404 dP=-0.28294485 r12=7.98355285 Vg=0.00199764 norm=1.00000000 rank=24/256 sv_max=3.90e+03 resid=1.69e-01
progress N=2 step 71000/277470 25.6% t=126.47996 eta_s=44617.6 E=-0.90405250 P=0.71630609 dP=-0.28335280 r12=7.98309867 Vg=0.00200000 norm=1.00000000 rank=24/256 sv_max=3.93e+03 resid=1.83e-01
progress N=2 step 71250/277470 25.7% t=126.60496 eta_s=44566.6 E=-0.90370566 P=0.71589750 dP=-0.28376139 r12=7.98268466 Vg=0.00200196 norm=1.00000000 rank=24/256 sv_max=4.02e+03 resid=2.01e-01
progress N=2 step 71500/277470 25.8% t=126.72996 eta_s=44506.3 E=-0.90335924 P=0.71549375 dP=-0.28416514 r12=7.98232069 Vg=0.00200431 norm=1.00000000 rank=24/256 sv_max=4.14e+03 resid=2.22e-01
progress N=2 step 71750/277470 25.9% t=126.85496 eta_s=44454.9 E=-0.90301325 P=0.71509817 dP=-0.28456073 r12=7.98200879 Vg=0.00200759 norm=1.00000000 rank=24/256 sv_max=4.25e+03 resid=2.44e-01
progress N=2 step 72000/277470 25.9% t=126.97996 eta_s=44405.1 E=-0.90266767 P=0.71471311 dP=-0.28494578 r12=7.98174254 Vg=0.00201199 norm=1.00000000 rank=24/256 sv_max=4.34e+03 resid=2.61e-01
progress N=2 step 72250/277470 26.0% t=127.10496 eta_s=44347.5 E=-0.90232242 P=0.71433998 dP=-0.28531892 r12=7.98150773 Vg=0.00201741 norm=1.00000000 rank=24/256 sv_max=4.39e+03 resid=2.64e-01
progress N=2 step 72500/277470 26.1% t=127.22996 eta_s=44296.3 E=-0.90197755 P=0.71397879 dP=-0.28568010 r12=7.98128433 Vg=0.00202348 norm=1.00000000 rank=24/256 sv_max=4.40e+03 resid=2.54e-01
progress N=2 step 72750/277470 26.2% t=127.35496 eta_s=44244.9 E=-0.90163300 P=0.71362775 dP=-0.28603114 r12=7.98104706 Vg=0.00202974 norm=1.00000000 rank=24/256 sv_max=4.36e+03 resid=2.38e-01
progress N=2 step 73000/277470 26.3% t=127.47996 eta_s=44194.4 E=-0.90128879 P=0.71328342 dP=-0.28637547 r12=7.98076522 Vg=0.00203574 norm=1.00000000 rank=24/256 sv_max=4.27e+03 resid=2.22e-01
progress N=2 step 73250/277470 26.4% t=127.60496 eta_s=44137.1 E=-0.90094496 P=0.71294206 dP=-0.28671683 r12=7.98040597 Vg=0.00204119 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=2.11e-01
progress N=2 step 73500/277470 26.5% t=127.72996 eta_s=44078.0 E=-0.90060143 P=0.71260148 dP=-0.28705741 r12=7.97994137 Vg=0.00204609 norm=1.00000000 rank=24/256 sv_max=4.02e+03 resid=2.03e-01
progress N=2 step 73750/277470 26.6% t=127.85496 eta_s=44019.1 E=-0.90025828 P=0.71226224 dP=-0.28739665 r12=7.97935506 Vg=0.00205074 norm=1.00000000 rank=24/256 sv_max=3.91e+03 resid=1.99e-01
progress N=2 step 74000/277470 26.7% t=127.97996 eta_s=43960.2 E=-0.89991547 P=0.71192753 dP=-0.28773136 r12=7.97864150 Vg=0.00205565 norm=1.00000000 rank=24/256 sv_max=3.87e+03 resid=1.96e-01
progress N=2 step 74250/277470 26.8% t=128.10496 eta_s=43901.7 E=-0.89957300 P=0.71160158 dP=-0.28805731 r12=7.97779987 Vg=0.00206140 norm=1.00000000 rank=25/256 sv_max=3.89e+03 resid=1.92e-01
progress N=2 step 74500/277470 26.8% t=128.22996 eta_s=43843.0 E=-0.89923091 P=0.71128508 dP=-0.28837381 r12=7.97682369 Vg=0.00206825 norm=1.00000000 rank=24/256 sv_max=3.96e+03 resid=1.89e-01
progress N=2 step 74750/277470 26.9% t=128.35496 eta_s=43784.6 E=-0.89888914 P=0.71097925 dP=-0.28867965 r12=7.97570553 Vg=0.00207624 norm=1.00000000 rank=24/256 sv_max=4.06e+03 resid=1.84e-01
progress N=2 step 75000/277470 27.0% t=128.47996 eta_s=43724.8 E=-0.89854777 P=0.71068207 dP=-0.28897682 r12=7.97444008 Vg=0.00208499 norm=1.00000000 rank=24/256 sv_max=4.20e+03 resid=1.78e-01
progress N=2 step 75250/277470 27.1% t=128.60496 eta_s=43662.5 E=-0.89820677 P=0.71039089 dP=-0.28926801 r12=7.97303225 Vg=0.00209382 norm=1.00000000 rank=24/256 sv_max=4.32e+03 resid=1.74e-01
progress N=2 step 75500/277470 27.2% t=128.72996 eta_s=43602.7 E=-0.89786614 P=0.71010359 dP=-0.28955530 r12=7.97150203 Vg=0.00210196 norm=1.00000000 rank=24/256 sv_max=4.41e+03 resid=1.71e-01
progress N=2 step 75750/277470 27.3% t=128.85496 eta_s=43540.4 E=-0.89752594 P=0.70981863 dP=-0.28984026 r12=7.96987918 Vg=0.00210879 norm=1.00000000 rank=24/256 sv_max=4.45e+03 resid=1.72e-01
progress N=2 step 76000/277470 27.4% t=128.97996 eta_s=43476.9 E=-0.89718609 P=0.70953401 dP=-0.29012488 r12=7.96819298 Vg=0.00211408 norm=1.00000000 rank=24/256 sv_max=4.42e+03 resid=1.77e-01
progress N=2 step 76250/277470 27.5% t=129.10496 eta_s=43411.4 E=-0.89684666 P=0.70924740 dP=-0.29041150 r12=7.96647203 Vg=0.00211808 norm=1.00000000 rank=24/256 sv_max=4.34e+03 resid=1.86e-01
progress N=2 step 76500/277470 27.6% t=129.22996 eta_s=43351.1 E=-0.89650765 P=0.70895769 dP=-0.29070120 r12=7.96474910 Vg=0.00212131 norm=1.00000000 rank=24/256 sv_max=4.24e+03 resid=2.00e-01
progress N=2 step 76750/277470 27.7% t=129.35496 eta_s=43292.7 E=-0.89616901 P=0.70866630 dP=-0.29099259 r12=7.96305889 Vg=0.00212439 norm=1.00000000 rank=24/256 sv_max=4.14e+03 resid=2.16e-01
progress N=2 step 77000/277470 27.8% t=129.47996 eta_s=43234.3 E=-0.89583079 P=0.70837648 dP=-0.29128241 r12=7.96143207 Vg=0.00212791 norm=1.00000000 rank=24/256 sv_max=4.06e+03 resid=2.33e-01
progress N=2 step 77250/277470 27.8% t=129.60496 eta_s=43176.2 E=-0.89549294 P=0.70809115 dP=-0.29156774 r12=7.95989048 Vg=0.00213223 norm=1.00000000 rank=24/256 sv_max=4.02e+03 resid=2.49e-01
progress N=2 step 77500/277470 27.9% t=129.72996 eta_s=43118.0 E=-0.89515544 P=0.70781059 dP=-0.29184830 r12=7.95844477 Vg=0.00213744 norm=1.00000000 rank=24/256 sv_max=4.02e+03 resid=2.63e-01
progress N=2 step 77750/277470 28.0% t=129.85496 eta_s=43059.8 E=-0.89481831 P=0.70753176 dP=-0.29212713 r12=7.95709502 Vg=0.00214328 norm=1.00000000 rank=24/256 sv_max=4.06e+03 resid=2.73e-01
progress N=2 step 78000/277470 28.1% t=129.97996 eta_s=43001.5 E=-0.89448145 P=0.70724950 dP=-0.29240939 r12=7.95583446 Vg=0.00214924 norm=1.00000000 rank=24/256 sv_max=4.12e+03 resid=2.79e-01
progress N=2 step 78250/277470 28.2% t=130.10496 eta_s=42943.2 E=-0.89414493 P=0.70695843 dP=-0.29270046 r12=7.95465491 Vg=0.00215472 norm=1.00000000 rank=24/256 sv_max=4.18e+03 resid=2.84e-01
progress N=2 step 78500/277470 28.3% t=130.22996 eta_s=42884.9 E=-0.89380868 P=0.70665461 dP=-0.29300428 r12=7.95355151 Vg=0.00215929 norm=1.00000000 rank=24/256 sv_max=4.21e+03 resid=2.86e-01
progress N=2 step 78750/277470 28.4% t=130.35496 eta_s=42826.6 E=-0.89347272 P=0.70633595 dP=-0.29332294 r12=7.95252437 Vg=0.00216282 norm=1.00000000 rank=24/256 sv_max=4.21e+03 resid=2.86e-01
progress N=2 step 79000/277470 28.5% t=130.47996 eta_s=42768.5 E=-0.89313708 P=0.70600201 dP=-0.29365688 r12=7.95157727 Vg=0.00216554 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=2.82e-01
progress N=2 step 79250/277470 28.6% t=130.60496 eta_s=42710.8 E=-0.89280171 P=0.70565379 dP=-0.29400510 r12=7.95071435 Vg=0.00216789 norm=1.00000000 rank=24/256 sv_max=4.17e+03 resid=2.73e-01
progress N=2 step 79500/277470 28.7% t=130.72996 eta_s=42651.7 E=-0.89246674 P=0.70529358 dP=-0.29436531 r12=7.94993551 Vg=0.00217034 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=2.57e-01
progress N=2 step 79750/277470 28.7% t=130.85496 eta_s=42590.3 E=-0.89213215 P=0.70492449 dP=-0.29473440 r12=7.94923166 Vg=0.00217329 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=2.39e-01
progress N=2 step 80000/277470 28.8% t=130.97996 eta_s=42531.6 E=-0.89179796 P=0.70454972 dP=-0.29510917 r12=7.94858157 Vg=0.00217691 norm=1.00000000 rank=24/256 sv_max=4.16e+03 resid=2.21e-01
progress N=2 step 80250/277470 28.9% t=131.10496 eta_s=42473.8 E=-0.89146428 P=0.70417187 dP=-0.29548702 r12=7.94795244 Vg=0.00218119 norm=1.00000000 rank=24/256 sv_max=4.18e+03 resid=2.05e-01
progress N=2 step 80500/277470 29.0% t=131.22996 eta_s=42412.5 E=-0.89113094 P=0.70379309 dP=-0.29586580 r12=7.94730455 Vg=0.00218596 norm=1.00000000 rank=24/256 sv_max=4.18e+03 resid=1.92e-01
progress N=2 step 80750/277470 29.1% t=131.35496 eta_s=42353.3 E=-0.89079808 P=0.70341574 dP=-0.29624315 r12=7.94659844 Vg=0.00219104 norm=1.00000000 rank=24/256 sv_max=4.17e+03 resid=1.83e-01
progress N=2 step 81000/277470 29.2% t=131.47996 eta_s=42295.1 E=-0.89046565 P=0.70304303 dP=-0.29661586 r12=7.94580161 Vg=0.00219639 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.77e-01
progress N=2 step 81250/277470 29.3% t=131.60496 eta_s=42233.2 E=-0.89013352 P=0.70267895 dP=-0.29697994 r12=7.94489185 Vg=0.00220208 norm=1.00000000 rank=24/256 sv_max=4.13e+03 resid=1.74e-01
progress N=2 step 81500/277470 29.4% t=131.72996 eta_s=42175.6 E=-0.88980183 P=0.70232763 dP=-0.29733127 r12=7.94385595 Vg=0.00220829 norm=1.00000000 rank=25/256 sv_max=4.12e+03 resid=1.72e-01
progress N=2 step 81750/277470 29.5% t=131.85496 eta_s=42118.0 E=-0.88947040 P=0.70198975 dP=-0.29766914 r12=7.94268266 Vg=0.00221496 norm=1.00000000 rank=25/256 sv_max=4.08e+03 resid=1.73e-01
progress N=2 step 82000/277470 29.6% t=131.97996 eta_s=42060.8 E=-0.88913933 P=0.70166493 dP=-0.29799396 r12=7.94137731 Vg=0.00222232 norm=1.00000000 rank=25/256 sv_max=4.03e+03 resid=1.76e-01
progress N=2 step 82250/277470 29.6% t=132.10496 eta_s=42003.4 E=-0.88880865 P=0.70135121 dP=-0.29830768 r12=7.93994816 Vg=0.00223034 norm=1.00000000 rank=25/256 sv_max=4.01e+03 resid=1.79e-01
progress N=2 step 82500/277470 29.7% t=132.22996 eta_s=41945.8 E=-0.88847821 P=0.70104138 dP=-0.29861751 r12=7.93840959 Vg=0.00223856 norm=1.00000000 rank=24/256 sv_max=4.04e+03 resid=1.79e-01
progress N=2 step 82750/277470 29.8% t=132.35496 eta_s=41883.4 E=-0.88814825 P=0.70072477 dP=-0.29893412 r12=7.93677461 Vg=0.00224610 norm=1.00000000 rank=24/256 sv_max=4.07e+03 resid=1.78e-01
progress N=2 step 83000/277470 29.9% t=132.47996 eta_s=41820.5 E=-0.88781862 P=0.70039691 dP=-0.29926198 r12=7.93507016 Vg=0.00225292 norm=1.00000000 rank=24/256 sv_max=4.13e+03 resid=1.77e-01
progress N=2 step 83250/277470 30.0% t=132.60496 eta_s=41763.1 E=-0.88748939 P=0.70005304 dP=-0.29960585 r12=7.93331253 Vg=0.00225913 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=1.75e-01
progress N=2 step 83500/277470 30.1% t=132.72996 eta_s=41705.8 E=-0.88716064 P=0.69968968 dP=-0.29996921 r12=7.93150982 Vg=0.00226503 norm=1.00000000 rank=24/256 sv_max=4.21e+03 resid=1.75e-01
progress N=2 step 83750/277470 30.2% t=132.85496 eta_s=41648.6 E=-0.88683214 P=0.69930612 dP=-0.30035278 r12=7.92966912 Vg=0.00227097 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=1.76e-01
progress N=2 step 84000/277470 30.3% t=132.97996 eta_s=41591.4 E=-0.88650409 P=0.69890592 dP=-0.30075297 r12=7.92780458 Vg=0.00227728 norm=1.00000000 rank=24/256 sv_max=4.15e+03 resid=1.79e-01
progress N=2 step 84250/277470 30.4% t=133.10496 eta_s=41534.4 E=-0.88617639 P=0.69849578 dP=-0.30116312 r12=7.92593766 Vg=0.00228431 norm=1.00000000 rank=24/256 sv_max=4.12e+03 resid=1.84e-01
progress N=2 step 84500/277470 30.5% t=133.22996 eta_s=41477.6 E=-0.88584901 P=0.69808212 dP=-0.30157677 r12=7.92409183 Vg=0.00229237 norm=1.00000000 rank=24/256 sv_max=4.11e+03 resid=1.93e-01
progress N=2 step 84750/277470 30.5% t=133.35496 eta_s=41421.0 E=-0.88552211 P=0.69766807 dP=-0.30199082 r12=7.92228722 Vg=0.00230158 norm=1.00000000 rank=24/256 sv_max=4.12e+03 resid=2.06e-01
progress N=2 step 85000/277470 30.6% t=133.47996 eta_s=41364.5 E=-0.88519550 P=0.69725271 dP=-0.30240618 r12=7.92053842 Vg=0.00231171 norm=1.00000000 rank=24/256 sv_max=4.12e+03 resid=2.23e-01
progress N=2 step 85250/277470 30.7% t=133.60496 eta_s=41308.2 E=-0.88486942 P=0.69683255 dP=-0.30282634 r12=7.91885424 Vg=0.00232207 norm=1.00000000 rank=24/256 sv_max=4.12e+03 resid=2.43e-01
