s,phi,g,inv_g2
0.006738218807811381,0.35185837720205682,1.2982396818856932,0.59332171144884149
0.0067592329485305384,0.3529055747532534,1.2979407044840998,0.59359508328105526
0.0067802567725902107,0.35395277230444999,1.2976417270825065,0.59386864409011875
0.0068012902866850843,0.35499996985564658,1.2973427496809131,0.59414239405025393
0.0068223334975160152,0.35604716740684317,1.2970437722793196,0.59441633333588328
0.0068433864117900421,0.35709436495803981,1.2967447948777262,0.59469046212163001
0.0068644490362203868,0.3581415625092364,1.2964458174761329,0.59496478058231961
0.006885521377526467,0.35918876006043299,1.2961468400745395,0.59523928889297828
0.0069066034424339019,0.36023595761162958,1.2958478626729459,0.5955139872288352
0.0069276952376745209,0.36128315516282616,1.2955488852713526,0.59578887576532058
0.0069487967699863639,0.36233035271402275,1.2952499078697592,0.59606395467806805
0.0069699080461137,0.3633775502652194,1.2949509304681659,0.59633922414291352
0.006991029072807021,0.36442474781641598,1.2946519530665723,0.59661468433589637
0.0070121598568230626,0.36547194536761257,1.294352975664979,0.59689033543325876
0.0070333004049247996,0.36651914291880916,1.2940539982633856,0.59716617761144675
0.0070544512527749093,0.36756634047000575,1.2937226773861146,0.59747208390858941
0.0070756129368157181,0.36861353802120234,1.2933913565088437,0.59777822532279046
0.0070967854653769032,0.36966073557239898,1.2930600356315727,0.59808460209505709
0.0071179688467966759,0.37070793312359557,1.2927287147543018,0.59839121446670518
0.0071391630894218003,0.37175513067479216,1.2923973938770308,0.59869806267936032
0.0071603682016076033,0.37280232822598874,1.29206607299976,0.59900514697495744
0.007181584191717983,0.37384952577718533,1.2917347521224889,0.59931246759574242
0.0072028110681254219,0.37489672332838198,1.2914034312452178,0.59962002478427134
0.0072240488392109918,0.37594392087957856,1.291072110367947,0.59992781878341161
0.0072452975133643766,0.37699111843077515,1.2907407894906759,0.60023584983634282
0.0072665570989838731,0.37803831598197174,1.2904094686134051,0.60054411818655629
0.0072878276044764058,0.37908551353316833,1.2900781477361341,0.60085262407785667
0.0073091090382575372,0.38013271108436492,1.2897468268588632,0.60116136775436102
0.0073304014087514826,0.38117990863556156,1.2894155059815922,0.60147034946050071
0.0073517047243911136,0.38222710618675815,1.2890841851043213,0.60177956944102085
0.0073730189936179781,0.38327430373795474,1.2887528642270503,0.60208902794098174
0.0073943442248823035,0.38432150128915132,1.2884215433497794,0.60239872520575788
0.0074156804266430135,0.38536869884034791,1.2880902224725084,0.60270866148104052
0.0074370276073677348,0.3864158963915445,1.2877589015952373,0.6030188370128361
0.0074583857755328165,0.38746309394274114,1.2874275807179665,0.60332925204746801
0.0074797549396233278,0.38851029149393773,1.2870962598406954,0.60363990683157687
0.0075011351081330814,0.38955748904513432,1.2867649389634246,0.60395080161212045
0.0075225262895646412,0.39060468659633091,1.2864336180861535,0.60426193663637529
0.0075439284924293292,0.3916518841475275,1.2861022972088827,0.60457331215193544
0.0075653417252472431,0.39269908169872408,1.2857709763316116,0.60488492840671515
0.0075867665749476104,0.39374627924992073,1.2854049622282773,0.60522945474990719
0.0076082036294103017,0.39479347680111732,1.2850389481249427,0.60557427552649024
