job_id=605823
array_job_id=605823
array_task_id=1
job_name=vs3n2st3
partition=epyc
node_list=doom
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma1p500
mode=gauss
sigma=1.5
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
progress N=2 step 28000/277470 10.1% t=104.97996 eta_s=54511.7 E=-0.97757212 P=0.78119690 dP=-0.21846199 r12=8.03463943 Vg=0.00001981 norm=1.00000000 rank=28/256 sv_max=1.74e+03 resid=1.04e-01
progress N=2 step 28250/277470 10.2% t=105.10496 eta_s=54459.3 E=-0.97711418 P=0.78076692 dP=-0.21889197 r12=8.03384966 Vg=0.00001987 norm=1.00000000 rank=27/256 sv_max=1.76e+03 resid=1.10e-01
progress N=2 step 28500/277470 10.3% t=105.22996 eta_s=54411.6 E=-0.97665728 P=0.78034580 dP=-0.21931309 r12=8.03304310 Vg=0.00001981 norm=1.00000000 rank=27/256 sv_max=1.79e+03 resid=1.17e-01
progress N=2 step 28750/277470 10.4% t=105.35496 eta_s=54357.1 E=-0.97620151 P=0.77993030 dP=-0.21972860 r12=8.03224223 Vg=0.00001972 norm=1.00000000 rank=27/256 sv_max=1.80e+03 resid=1.23e-01
progress N=2 step 29000/277470 10.5% t=105.47996 eta_s=54308.8 E=-0.97574648 P=0.77951965 dP=-0.22013925 r12=8.03146892 Vg=0.00001970 norm=1.00000000 rank=27/256 sv_max=1.81e+03 resid=1.29e-01
progress N=2 step 29250/277470 10.5% t=105.60496 eta_s=54253.2 E=-0.97529286 P=0.77911536 dP=-0.22054354 r12=8.03073466 Vg=0.00001983 norm=1.00000000 rank=27/256 sv_max=1.80e+03 resid=1.34e-01
progress N=2 step 29500/277470 10.6% t=105.72996 eta_s=54195.2 E=-0.97483990 P=0.77872007 dP=-0.22093882 r12=8.03004519 Vg=0.00002018 norm=1.00000000 rank=27/256 sv_max=1.78e+03 resid=1.40e-01
progress N=2 step 29750/277470 10.7% t=105.85496 eta_s=54133.7 E=-0.97438800 P=0.77833310 dP=-0.22132579 r12=8.02940712 Vg=0.00002079 norm=1.00000000 rank=27/256 sv_max=1.75e+03 resid=1.46e-01
progress N=2 step 30000/277470 10.8% t=105.97996 eta_s=54070.7 E=-0.97393696 P=0.77794792 dP=-0.22171097 r12=8.02882941 Vg=0.00002156 norm=1.00000000 rank=28/256 sv_max=1.70e+03 resid=1.50e-01
progress N=2 step 30250/277470 10.9% t=106.10496 eta_s=54016.6 E=-0.97348654 P=0.77755760 dP=-0.22210129 r12=8.02831924 Vg=0.00002221 norm=1.00000000 rank=28/256 sv_max=1.67e+03 resid=1.55e-01
progress N=2 step 30500/277470 11.0% t=106.22996 eta_s=53962.7 E=-0.97303717 P=0.77715832 dP=-0.22250058 r12=8.02785655 Vg=0.00002261 norm=1.00000000 rank=28/256 sv_max=1.64e+03 resid=1.60e-01
progress N=2 step 30750/277470 11.1% t=106.35496 eta_s=53914.8 E=-0.97258820 P=0.77671964 dP=-0.22293925 r12=8.02741927 Vg=0.00002291 norm=1.00000000 rank=29/256 sv_max=1.60e+03 resid=1.64e-01
progress N=2 step 31000/277470 11.2% t=106.47996 eta_s=53860.2 E=-0.97214015 P=0.77628457 dP=-0.22337432 r12=8.02705440 Vg=0.00002322 norm=1.00000000 rank=29/256 sv_max=1.60e+03 resid=1.77e-01
progress N=2 step 31250/277470 11.3% t=106.60496 eta_s=53810.6 E=-0.97169270 P=0.77585729 dP=-0.22380160 r12=8.02678330 Vg=0.00002369 norm=1.00000000 rank=29/256 sv_max=1.64e+03 resid=1.87e-01
progress N=2 step 31500/277470 11.4% t=106.72996 eta_s=53753.9 E=-0.97124594 P=0.77543315 dP=-0.22422574 r12=8.02661166 Vg=0.00002438 norm=1.00000000 rank=29/256 sv_max=1.70e+03 resid=1.93e-01
progress N=2 step 31750/277470 11.4% t=106.85496 eta_s=53700.2 E=-0.97080025 P=0.77500007 dP=-0.22465882 r12=8.02651591 Vg=0.00002497 norm=1.00000000 rank=27/256 sv_max=1.73e+03 resid=1.94e-01
progress N=2 step 32000/277470 11.5% t=106.97996 eta_s=53649.8 E=-0.97035518 P=0.77457969 dP=-0.22507920 r12=8.02647588 Vg=0.00002572 norm=1.00000000 rank=27/256 sv_max=1.74e+03 resid=1.89e-01
progress N=2 step 32250/277470 11.6% t=107.10496 eta_s=53594.1 E=-0.96991139 P=0.77418067 dP=-0.22547822 r12=8.02648093 Vg=0.00002669 norm=1.00000000 rank=27/256 sv_max=1.74e+03 resid=1.79e-01
progress N=2 step 32500/277470 11.7% t=107.22996 eta_s=53544.3 E=-0.96946836 P=0.77379595 dP=-0.22586294 r12=8.02651665 Vg=0.00002776 norm=1.00000000 rank=27/256 sv_max=1.73e+03 resid=1.65e-01
progress N=2 step 32750/277470 11.8% t=107.35496 eta_s=53488.9 E=-0.96902620 P=0.77341450 dP=-0.22624439 r12=8.02655661 Vg=0.00002878 norm=1.00000000 rank=27/256 sv_max=1.72e+03 resid=1.50e-01
progress N=2 step 33000/277470 11.9% t=107.47996 eta_s=53440.0 E=-0.96858499 P=0.77302716 dP=-0.22663173 r12=8.02656734 Vg=0.00002967 norm=1.00000000 rank=28/256 sv_max=1.70e+03 resid=1.34e-01
progress N=2 step 33250/277470 12.0% t=107.60496 eta_s=53389.7 E=-0.96814422 P=0.77262954 dP=-0.22702935 r12=8.02651854 Vg=0.00003039 norm=1.00000000 rank=28/256 sv_max=1.69e+03 resid=1.23e-01
progress N=2 step 33500/277470 12.1% t=107.72996 eta_s=53338.9 E=-0.96770451 P=0.77222393 dP=-0.22743496 r12=8.02637036 Vg=0.00003084 norm=1.00000000 rank=28/256 sv_max=1.70e+03 resid=1.15e-01
progress N=2 step 33750/277470 12.2% t=107.85496 eta_s=53290.4 E=-0.96726522 P=0.77181297 dP=-0.22784592 r12=8.02609766 Vg=0.00003110 norm=1.00000000 rank=28/256 sv_max=1.73e+03 resid=1.10e-01
progress N=2 step 34000/277470 12.3% t=107.97996 eta_s=53236.8 E=-0.96682666 P=0.77139624 dP=-0.22826265 r12=8.02565212 Vg=0.00003150 norm=1.00000000 rank=27/256 sv_max=1.76e+03 resid=1.09e-01
progress N=2 step 34250/277470 12.3% t=108.10496 eta_s=53185.8 E=-0.96638888 P=0.77098774 dP=-0.22867115 r12=8.02501950 Vg=0.00003211 norm=1.00000000 rank=27/256 sv_max=1.79e+03 resid=1.10e-01
progress N=2 step 34500/277470 12.4% t=108.22996 eta_s=53131.4 E=-0.96595161 P=0.77060266 dP=-0.22905623 r12=8.02421504 Vg=0.00003290 norm=1.00000000 rank=27/256 sv_max=1.82e+03 resid=1.13e-01
progress N=2 step 34750/277470 12.5% t=108.35496 eta_s=53081.1 E=-0.96551559 P=0.77024370 dP=-0.22941520 r12=8.02327342 Vg=0.00003394 norm=1.00000000 rank=27/256 sv_max=1.85e+03 resid=1.18e-01
progress N=2 step 35000/277470 12.6% t=108.47996 eta_s=53028.8 E=-0.96508015 P=0.76990217 dP=-0.22975672 r12=8.02223030 Vg=0.00003514 norm=1.00000000 rank=27/256 sv_max=1.88e+03 resid=1.22e-01
progress N=2 step 35250/277470 12.7% t=108.60496 eta_s=52975.6 E=-0.96464572 P=0.76956865 dP=-0.23009024 r12=8.02111130 Vg=0.00003632 norm=1.00000000 rank=27/256 sv_max=1.92e+03 resid=1.24e-01
progress N=2 step 35500/277470 12.8% t=108.72996 eta_s=52922.0 E=-0.96421220 P=0.76923707 dP=-0.23042183 r12=8.01993973 Vg=0.00003736 norm=1.00000000 rank=27/256 sv_max=1.95e+03 resid=1.23e-01
progress N=2 step 35750/277470 12.9% t=108.85496 eta_s=52865.4 E=-0.96377931 P=0.76890338 dP=-0.23075551 r12=8.01873931 Vg=0.00003822 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.18e-01
progress N=2 step 36000/277470 13.0% t=108.97996 eta_s=52814.4 E=-0.96334761 P=0.76856519 dP=-0.23109371 r12=8.01752936 Vg=0.00003890 norm=1.00000000 rank=27/256 sv_max=1.95e+03 resid=1.13e-01
progress N=2 step 36250/277470 13.1% t=109.10496 eta_s=52751.1 E=-0.96291641 P=0.76822091 dP=-0.23143798 r12=8.01631989 Vg=0.00003942 norm=1.00000000 rank=27/256 sv_max=1.93e+03 resid=1.09e-01
progress N=2 step 36500/277470 13.2% t=109.22996 eta_s=52698.1 E=-0.96248611 P=0.76786885 dP=-0.23179004 r12=8.01511316 Vg=0.00003984 norm=1.00000000 rank=27/256 sv_max=1.89e+03 resid=1.06e-01
progress N=2 step 36750/277470 13.2% t=109.35496 eta_s=52646.6 E=-0.96205652 P=0.76750804 dP=-0.23215085 r12=8.01391495 Vg=0.00004019 norm=1.00000000 rank=27/256 sv_max=1.86e+03 resid=1.06e-01
progress N=2 step 37000/277470 13.3% t=109.47996 eta_s=52595.0 E=-0.96162744 P=0.76713837 dP=-0.23252052 r12=8.01273775 Vg=0.00004047 norm=1.00000000 rank=27/256 sv_max=1.84e+03 resid=1.07e-01
progress N=2 step 37250/277470 13.4% t=109.60496 eta_s=52545.4 E=-0.96119936 P=0.76675907 dP=-0.23289982 r12=8.01159162 Vg=0.00004072 norm=1.00000000 rank=27/256 sv_max=1.83e+03 resid=1.10e-01
progress N=2 step 37500/277470 13.5% t=109.72996 eta_s=52490.3 E=-0.96077171 P=0.76636921 dP=-0.23328968 r12=8.01048325 Vg=0.00004100 norm=1.00000000 rank=27/256 sv_max=1.83e+03 resid=1.15e-01
progress N=2 step 37750/277470 13.6% t=109.85496 eta_s=52431.1 E=-0.96034492 P=0.76596952 dP=-0.23368938 r12=8.00942192 Vg=0.00004136 norm=1.00000000 rank=27/256 sv_max=1.84e+03 resid=1.22e-01
progress N=2 step 38000/277470 13.7% t=109.97996 eta_s=52371.0 E=-0.95991884 P=0.76556222 dP=-0.23409667 r12=8.00842015 Vg=0.00004180 norm=1.00000000 rank=27/256 sv_max=1.87e+03 resid=1.31e-01
progress N=2 step 38250/277470 13.8% t=110.10496 eta_s=52314.1 E=-0.95949341 P=0.76514927 dP=-0.23450962 r12=8.00748943 Vg=0.00004232 norm=1.00000000 rank=27/256 sv_max=1.90e+03 resid=1.42e-01
progress N=2 step 38500/277470 13.9% t=110.22996 eta_s=52255.0 E=-0.95906900 P=0.76473087 dP=-0.23492802 r12=8.00663564 Vg=0.00004289 norm=1.00000000 rank=27/256 sv_max=1.93e+03 resid=1.55e-01
progress N=2 step 38750/277470 14.0% t=110.35496 eta_s=52194.0 E=-0.95864523 P=0.76430595 dP=-0.23535294 r12=8.00585317 Vg=0.00004343 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.66e-01
progress N=2 step 39000/277470 14.1% t=110.47996 eta_s=52140.7 E=-0.95822243 P=0.76387401 dP=-0.23578488 r12=8.00512061 Vg=0.00004386 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.72e-01
progress N=2 step 39250/277470 14.1% t=110.60496 eta_s=52083.6 E=-0.95780040 P=0.76343601 dP=-0.23622288 r12=8.00440330 Vg=0.00004414 norm=1.00000000 rank=27/256 sv_max=1.91e+03 resid=1.72e-01
progress N=2 step 39500/277470 14.2% t=110.72996 eta_s=52031.3 E=-0.95737904 P=0.76299412 dP=-0.23666478 r12=8.00366212 Vg=0.00004425 norm=1.00000000 rank=27/256 sv_max=1.87e+03 resid=1.68e-01
progress N=2 step 39750/277470 14.3% t=110.85496 eta_s=51975.6 E=-0.95695858 P=0.76255129 dP=-0.23710760 r12=8.00286184 Vg=0.00004424 norm=1.00000000 rank=27/256 sv_max=1.83e+03 resid=1.62e-01
progress N=2 step 40000/277470 14.4% t=110.97996 eta_s=51900.3 E=-0.95653857 P=0.76210996 dP=-0.23754893 r12=8.00197038 Vg=0.00004415 norm=1.00000000 rank=27/256 sv_max=1.80e+03 resid=1.56e-01
progress N=2 step 40250/277470 14.5% t=111.10496 eta_s=51838.7 E=-0.95611930 P=0.76167180 dP=-0.23798709 r12=8.00096102 Vg=0.00004408 norm=1.00000000 rank=27/256 sv_max=1.77e+03 resid=1.50e-01
progress N=2 step 40500/277470 14.6% t=111.22996 eta_s=51780.7 E=-0.95570053 P=0.76123845 dP=-0.23842044 r12=7.99981812 Vg=0.00004409 norm=1.00000000 rank=27/256 sv_max=1.77e+03 resid=1.46e-01
progress N=2 step 40750/277470 14.7% t=111.35496 eta_s=51725.6 E=-0.95528223 P=0.76081177 dP=-0.23884712 r12=7.99853753 Vg=0.00004426 norm=1.00000000 rank=27/256 sv_max=1.79e+03 resid=1.43e-01
progress N=2 step 41000/277470 14.8% t=111.47996 eta_s=51664.6 E=-0.95486472 P=0.76039270 dP=-0.23926619 r12=7.99712835 Vg=0.00004461 norm=1.00000000 rank=27/256 sv_max=1.81e+03 resid=1.44e-01
progress N=2 step 41250/277470 14.9% t=111.60496 eta_s=51611.9 E=-0.95444764 P=0.75998280 dP=-0.23967609 r12=7.99560994 Vg=0.00004505 norm=1.00000000 rank=27/256 sv_max=1.84e+03 resid=1.48e-01
progress N=2 step 41500/277470 15.0% t=111.72996 eta_s=51558.8 E=-0.95403139 P=0.75958434 dP=-0.24007455 r12=7.99401017 Vg=0.00004552 norm=1.00000000 rank=27/256 sv_max=1.88e+03 resid=1.57e-01
progress N=2 step 41750/277470 15.0% t=111.85496 eta_s=51502.5 E=-0.95361582 P=0.75919968 dP=-0.24045921 r12=7.99236247 Vg=0.00004593 norm=1.00000000 rank=27/256 sv_max=1.90e+03 resid=1.68e-01
progress N=2 step 42000/277470 15.1% t=111.97996 eta_s=51451.9 E=-0.95320092 P=0.75883063 dP=-0.24082826 r12=7.99070190 Vg=0.00004622 norm=1.00000000 rank=27/256 sv_max=1.92e+03 resid=1.82e-01
progress N=2 step 42250/277470 15.2% t=112.10496 eta_s=51396.2 E=-0.95278701 P=0.75847817 dP=-0.24118072 r12=7.98905999 Vg=0.00004637 norm=1.00000000 rank=27/256 sv_max=1.93e+03 resid=1.94e-01
progress N=2 step 42500/277470 15.3% t=112.22996 eta_s=51344.7 E=-0.95237368 P=0.75814209 dP=-0.24151680 r12=7.98746088 Vg=0.00004635 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=2.02e-01
progress N=2 step 42750/277470 15.4% t=112.35496 eta_s=51288.1 E=-0.95196126 P=0.75782069 dP=-0.24183820 r12=7.98592209 Vg=0.00004621 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=2.04e-01
progress N=2 step 43000/277470 15.5% t=112.47996 eta_s=51233.1 E=-0.95154949 P=0.75751103 dP=-0.24214786 r12=7.98445732 Vg=0.00004602 norm=1.00000000 rank=27/256 sv_max=1.93e+03 resid=2.02e-01
progress N=2 step 43250/277470 15.6% t=112.60496 eta_s=51179.0 E=-0.95113829 P=0.75720935 dP=-0.24244955 r12=7.98307675 Vg=0.00004583 norm=1.00000000 rank=27/256 sv_max=1.92e+03 resid=2.00e-01
progress N=2 step 43500/277470 15.7% t=112.72996 eta_s=51117.2 E=-0.95072791 P=0.75691131 dP=-0.24274758 r12=7.98178538 Vg=0.00004571 norm=1.00000000 rank=27/256 sv_max=1.91e+03 resid=1.98e-01
progress N=2 step 43750/277470 15.8% t=112.85496 eta_s=51066.9 E=-0.95031794 P=0.75661315 dP=-0.24304575 r12=7.98058416 Vg=0.00004563 norm=1.00000000 rank=27/256 sv_max=1.90e+03 resid=2.00e-01
progress N=2 step 44000/277470 15.9% t=112.97996 eta_s=51011.7 E=-0.94990867 P=0.75631324 dP=-0.24334565 r12=7.97947413 Vg=0.00004555 norm=1.00000000 rank=27/256 sv_max=1.89e+03 resid=2.05e-01
progress N=2 step 44250/277470 15.9% t=113.10496 eta_s=50960.4 E=-0.94949994 P=0.75601197 dP=-0.24364692 r12=7.97845485 Vg=0.00004545 norm=1.00000000 rank=27/256 sv_max=1.88e+03 resid=2.12e-01
progress N=2 step 44500/277470 16.0% t=113.22996 eta_s=50906.5 E=-0.94909165 P=0.75571051 dP=-0.24394838 r12=7.97752911 Vg=0.00004533 norm=1.00000000 rank=27/256 sv_max=1.89e+03 resid=2.19e-01
progress N=2 step 44750/277470 16.1% t=113.35496 eta_s=50853.1 E=-0.94868415 P=0.75540984 dP=-0.24424905 r12=7.97670552 Vg=0.00004520 norm=1.00000000 rank=27/256 sv_max=1.89e+03 resid=2.21e-01
progress N=2 step 45000/277470 16.2% t=113.47996 eta_s=50801.7 E=-0.94827705 P=0.75511018 dP=-0.24454871 r12=7.97599123 Vg=0.00004506 norm=1.00000000 rank=27/256 sv_max=1.90e+03 resid=2.15e-01
progress N=2 step 45250/277470 16.3% t=113.60496 eta_s=50745.0 E=-0.94787067 P=0.75481077 dP=-0.24484812 r12=7.97538658 Vg=0.00004493 norm=1.00000000 rank=27/256 sv_max=1.91e+03 resid=2.01e-01
progress N=2 step 45500/277470 16.4% t=113.72996 eta_s=50692.8 E=-0.94746490 P=0.75451029 dP=-0.24514860 r12=7.97488381 Vg=0.00004482 norm=1.00000000 rank=27/256 sv_max=1.93e+03 resid=1.83e-01
progress N=2 step 45750/277470 16.5% t=113.85496 eta_s=50636.3 E=-0.94705963 P=0.75420735 dP=-0.24545154 r12=7.97446913 Vg=0.00004474 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.65e-01
progress N=2 step 46000/277470 16.6% t=113.97996 eta_s=50583.8 E=-0.94665525 P=0.75389996 dP=-0.24575893 r12=7.97412515 Vg=0.00004468 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.50e-01
progress N=2 step 46250/277470 16.7% t=114.10496 eta_s=50532.6 E=-0.94625132 P=0.75358466 dP=-0.24607423 r12=7.97383019 Vg=0.00004461 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.39e-01
progress N=2 step 46500/277470 16.8% t=114.22996 eta_s=50475.9 E=-0.94584814 P=0.75325664 dP=-0.24640225 r12=7.97355540 Vg=0.00004447 norm=1.00000000 rank=27/256 sv_max=1.93e+03 resid=1.33e-01
progress N=2 step 46750/277470 16.8% t=114.35496 eta_s=50422.1 E=-0.94544561 P=0.75291174 dP=-0.24674716 r12=7.97326479 Vg=0.00004420 norm=1.00000000 rank=27/256 sv_max=1.90e+03 resid=1.29e-01
progress N=2 step 47000/277470 16.9% t=114.47996 eta_s=50357.9 E=-0.94504355 P=0.75254876 dP=-0.24711013 r12=7.97291871 Vg=0.00004377 norm=1.00000000 rank=27/256 sv_max=1.88e+03 resid=1.27e-01
progress N=2 step 47250/277470 17.0% t=114.60496 eta_s=50297.8 E=-0.94464237 P=0.75216955 dP=-0.24748935 r12=7.97247803 Vg=0.00004321 norm=1.00000000 rank=27/256 sv_max=1.87e+03 resid=1.26e-01
progress N=2 step 47500/277470 17.1% t=114.72996 eta_s=50244.0 E=-0.94424164 P=0.75177713 dP=-0.24788176 r12=7.97190658 Vg=0.00004256 norm=1.00000000 rank=27/256 sv_max=1.87e+03 resid=1.26e-01
progress N=2 step 47750/277470 17.2% t=114.85496 eta_s=50191.7 E=-0.94384160 P=0.75137516 dP=-0.24828373 r12=7.97117515 Vg=0.00004193 norm=1.00000000 rank=27/256 sv_max=1.88e+03 resid=1.26e-01
progress N=2 step 48000/277470 17.3% t=114.97996 eta_s=50140.3 E=-0.94344224 P=0.75096793 dP=-0.24869096 r12=7.97026643 Vg=0.00004137 norm=1.00000000 rank=27/256 sv_max=1.89e+03 resid=1.26e-01
progress N=2 step 48250/277470 17.4% t=115.10496 eta_s=50085.5 E=-0.94304340 P=0.75055948 dP=-0.24909941 r12=7.96917680 Vg=0.00004095 norm=1.00000000 rank=27/256 sv_max=1.90e+03 resid=1.25e-01
progress N=2 step 48500/277470 17.5% t=115.22996 eta_s=50034.9 E=-0.94264545 P=0.75015225 dP=-0.24950664 r12=7.96791526 Vg=0.00004065 norm=1.00000000 rank=27/256 sv_max=1.92e+03 resid=1.25e-01
progress N=2 step 48750/277470 17.6% t=115.35496 eta_s=49974.7 E=-0.94224805 P=0.74974674 dP=-0.24991215 r12=7.96650030 Vg=0.00004042 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.25e-01
progress N=2 step 49000/277470 17.7% t=115.47996 eta_s=49922.1 E=-0.94185136 P=0.74934193 dP=-0.25031697 r12=7.96495519 Vg=0.00004020 norm=1.00000000 rank=27/256 sv_max=1.95e+03 resid=1.24e-01
progress N=2 step 49250/277470 17.7% t=115.60496 eta_s=49870.3 E=-0.94145540 P=0.74893597 dP=-0.25072292 r12=7.96330315 Vg=0.00003993 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.24e-01
progress N=2 step 49500/277470 17.8% t=115.72996 eta_s=49815.9 E=-0.94106001 P=0.74852688 dP=-0.25113201 r12=7.96156416 Vg=0.00003961 norm=1.00000000 rank=27/256 sv_max=1.97e+03 resid=1.23e-01
progress N=2 step 49750/277470 17.9% t=115.85496 eta_s=49760.4 E=-0.94066545 P=0.74811319 dP=-0.25154570 r12=7.95975399 Vg=0.00003925 norm=1.00000000 rank=27/256 sv_max=1.97e+03 resid=1.23e-01
progress N=2 step 50000/277470 18.0% t=115.97996 eta_s=49705.3 E=-0.94027146 P=0.74769422 dP=-0.25196467 r12=7.95788786 Vg=0.00003888 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.24e-01
progress N=2 step 50250/277470 18.1% t=116.10496 eta_s=49654.7 E=-0.93987814 P=0.74726983 dP=-0.25238906 r12=7.95598681 Vg=0.00003851 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.26e-01
progress N=2 step 50500/277470 18.2% t=116.22996 eta_s=49599.5 E=-0.93948553 P=0.74684001 dP=-0.25281889 r12=7.95408030 Vg=0.00003813 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.31e-01
progress N=2 step 50750/277470 18.3% t=116.35496 eta_s=49542.1 E=-0.93909347 P=0.74640502 dP=-0.25325387 r12=7.95220326 Vg=0.00003773 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.36e-01
progress N=2 step 51000/277470 18.4% t=116.47996 eta_s=49486.3 E=-0.93870222 P=0.74596591 dP=-0.25369298 r12=7.95039097 Vg=0.00003733 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.44e-01
progress N=2 step 51250/277470 18.5% t=116.60496 eta_s=49430.5 E=-0.93831160 P=0.74552475 dP=-0.25413414 r12=7.94867511 Vg=0.00003694 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.54e-01
progress N=2 step 51500/277470 18.6% t=116.72996 eta_s=49378.6 E=-0.93792168 P=0.74508432 dP=-0.25457457 r12=7.94708168 Vg=0.00003660 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.66e-01
progress N=2 step 51750/277470 18.7% t=116.85496 eta_s=49322.6 E=-0.93753256 P=0.74464690 dP=-0.25501199 r12=7.94562934 Vg=0.00003629 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.78e-01
progress N=2 step 52000/277470 18.7% t=116.97996 eta_s=49270.8 E=-0.93714404 P=0.74421330 dP=-0.25544559 r12=7.94432716 Vg=0.00003603 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.89e-01
progress N=2 step 52250/277470 18.8% t=117.10496 eta_s=49216.6 E=-0.93675632 P=0.74378267 dP=-0.25587623 r12=7.94317288 Vg=0.00003582 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.97e-01
progress N=2 step 52500/277470 18.9% t=117.22996 eta_s=49164.0 E=-0.93636923 P=0.74335290 dP=-0.25630599 r12=7.94215371 Vg=0.00003567 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.99e-01
progress N=2 step 52750/277470 19.0% t=117.35496 eta_s=49111.9 E=-0.93598274 P=0.74292147 dP=-0.25673742 r12=7.94124880 Vg=0.00003558 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.98e-01
progress N=2 step 53000/277470 19.1% t=117.47996 eta_s=49056.2 E=-0.93559701 P=0.74248629 dP=-0.25717260 r12=7.94043180 Vg=0.00003554 norm=1.00000000 rank=27/256 sv_max=1.96e+03 resid=1.94e-01
progress N=2 step 53250/277470 19.2% t=117.60496 eta_s=48998.9 E=-0.93521183 P=0.74204627 dP=-0.25761262 r12=7.93967296 Vg=0.00003547 norm=1.00000000 rank=27/256 sv_max=1.95e+03 resid=1.90e-01
progress N=2 step 53500/277470 19.3% t=117.72996 eta_s=48937.3 E=-0.93482738 P=0.74160149 dP=-0.25805740 r12=7.93894159 Vg=0.00003534 norm=1.00000000 rank=27/256 sv_max=1.94e+03 resid=1.87e-01
progress N=2 step 53750/277470 19.4% t=117.85496 eta_s=48885.4 E=-0.93444360 P=0.74115315 dP=-0.25850574 r12=7.93820868 Vg=0.00003511 norm=1.00000000 rank=27/256 sv_max=1.91e+03 resid=1.86e-01
progress N=2 step 54000/277470 19.5% t=117.97996 eta_s=48832.6 E=-0.93406043 P=0.74070334 dP=-0.25895555 r12=7.93744952 Vg=0.00003480 norm=1.00000000 rank=27/256 sv_max=1.89e+03 resid=1.85e-01
progress N=2 step 54250/277470 19.6% t=118.10496 eta_s=48774.2 E=-0.93367811 P=0.74025448 dP=-0.25940441 r12=7.93664499 Vg=0.00003447 norm=1.00000000 rank=27/256 sv_max=1.86e+03 resid=1.84e-01
progress N=2 step 54500/277470 19.6% t=118.22996 eta_s=48719.8 E=-0.93329639 P=0.73980880 dP=-0.25985009 r12=7.93577999 Vg=0.00003418 norm=1.00000000 rank=27/256 sv_max=1.84e+03 resid=1.80e-01
progress N=2 step 54750/277470 19.7% t=118.35496 eta_s=48664.0 E=-0.93291544 P=0.73936817 dP=-0.26029072 r12=7.93484135 Vg=0.00003399 norm=1.00000000 rank=27/256 sv_max=1.83e+03 resid=1.75e-01
progress N=2 step 55000/277470 19.8% t=118.47996 eta_s=48612.7 E=-0.93253520 P=0.73893398 dP=-0.26072491 r12=7.93381634 Vg=0.00003396 norm=1.00000000 rank=27/256 sv_max=1.84e+03 resid=1.67e-01
progress N=2 step 55250/277470 19.9% t=118.60496 eta_s=48557.5 E=-0.93215556 P=0.73850673 dP=-0.26115216 r12=7.93269229 Vg=0.00003413 norm=1.00000000 rank=27/256 sv_max=1.84e+03 resid=1.59e-01
progress N=2 step 55500/277470 20.0% t=118.72996 eta_s=48503.1 E=-0.93177678 P=0.73808583 dP=-0.26157306 r12=7.93145776 Vg=0.00003452 norm=1.00000000 rank=27/256 sv_max=1.85e+03 resid=1.52e-01
progress N=2 step 55750/277470 20.1% t=118.85496 eta_s=48451.3 E=-0.93139860 P=0.73766966 dP=-0.26198923 r12=7.93010548 Vg=0.00003511 norm=1.00000000 rank=27/256 sv_max=1.86e+03 resid=1.46e-01
progress N=2 step 56000/277470 20.2% t=118.97996 eta_s=48395.5 E=-0.93102113 P=0.73725599 dP=-0.26240290 r12=7.92863627 Vg=0.00003588 norm=1.00000000 rank=27/256 sv_max=1.86e+03 resid=1.41e-01
progress N=2 step 56250/277470 20.3% t=119.10496 eta_s=48342.9 E=-0.93064442 P=0.73684225 dP=-0.26281664 r12=7.92706156 Vg=0.00003676 norm=1.00000000 rank=27/256 sv_max=1.86e+03 resid=1.37e-01
progress N=2 step 56500/277470 20.4% t=119.22996 eta_s=48287.4 E=-0.93026831 P=0.73642565 dP=-0.26323325 r12=7.92540196 Vg=0.00003767 norm=1.00000000 rank=27/256 sv_max=1.86e+03 resid=1.35e-01
