# same schedule mapped to the ECG main.cpp convention
# V^m = -Vs^m cos(4 pi x/a) - Vl^m cos(2 pi x/a + phi^m),
# Vs^m = Vs/2, Vl^m = Vl/2, phi^m(s) = 3 pi/2 - phi(s), DECREASING.
# Pumps +a/cycle like the paper (the frame map is a pure translation;
# only an INCREASING phi^m drive, like the Vs3Vl3 run, pumps -a).
s,phi
0.246197922144,3.886150112491
0.246205969557,3.885102914939
0.246214001195,3.884055717388
0.246222017104,3.883008519837
0.246230017331,3.881961322286
0.246238001922,3.880914124735
0.246245970923,3.879866927183
0.246253924378,3.878819729632
0.246261862334,3.877772532081
0.246269784836,3.876725334530
0.246277691928,3.875678136979
0.246285583656,3.874630939427
0.246293460275,3.873583741876
0.246301322036,3.872536544325
0.246309168982,3.871489346774
0.246317001154,3.870442149223
0.246324818595,3.869394951671
0.246332621345,3.868347754120
0.246340409446,3.867300556569
0.246348182940,3.866253359018
0.246355941867,3.865206161467
0.246363686269,3.864158963915
0.246371416185,3.863111766364
0.246379131658,3.862064568813
0.246386832726,3.861017371262
0.246394519431,3.859970173711
0.246402191812,3.858922976159
0.246409849910,3.857875778608
0.246417493764,3.856828581057
0.246425123415,3.855781383506
0.246432738901,3.854734185955
0.246440340262,3.853686988403
0.246447927538,3.852639790852
0.246455500767,3.851592593301
0.246463059988,3.850545395750
0.246470605241,3.849498198199
0.246478136563,3.848451000647
0.246485654195,3.847403803096
0.246493158373,3.846356605545
0.246500649135,3.845309407994
0.246508126516,3.844262210443
0.246515590551,3.843215012892
0.246523041278,3.842167815340
0.246530478730,3.841120617789
0.246537902944,3.840073420238
0.246545313954,3.839026222687
0.246552711797,3.837979025136
0.246560096507,3.836931827584
0.246567468119,3.835884630033
0.246574826668,3.834837432482
0.246582172189,3.833790234931
0.246589504715,3.832743037380
0.246596824282,3.831695839828
0.246604130924,3.830648642277
0.246611424676,3.829601444726
0.246618705570,3.828554247175
0.246625973642,3.827507049624
0.246633228925,3.826459852072
0.246640471452,3.825412654521
0.246647701258,3.824365456970
0.246654918375,3.823318259419
0.246662122838,3.822271061868
0.246669314872,3.821223864316
0.246676494702,3.820176666765
0.246683662359,3.819129469214
0.246690817873,3.818082271663
0.246697961277,3.817035074112
0.246705092599,3.815987876560
0.246712211872,3.814940679009
0.246719319125,3.813893481458
0.246726414390,3.812846283907
0.246733497695,3.811799086356
0.246740569072,3.810751888804
0.246747628551,3.809704691253
0.246754676161,3.808657493702
0.246761711933,3.807610296151
0.246768735896,3.806563098600
0.246775748080,3.805515901048
0.246782748514,3.804468703497
0.246789737229,3.803421505946
0.246796714253,3.802374308395
0.246803679616,3.801327110844
0.246810633347,3.800279913292
0.246817575475,3.799232715741
0.246824506030,3.798185518190
0.246831425039,3.797138320639
0.246838332532,3.796091123088
0.246845228724,3.795043925536
0.246852113826,3.793996727985
0.246858987867,3.792949530434
0.246865850872,3.791902332883
0.246872702868,3.790855135332
0.246879543881,3.789807937780
0.246886373939,3.788760740229
0.246893193066,3.787713542678
0.246900001290,3.786666345127
0.246906798637,3.785619147576
0.246913585132,3.784571950025
0.246920360802,3.783524752473
0.246927125672,3.782477554922
0.246933879768,3.781430357371
0.246940623117,3.780383159820
0.246947355743,3.779335962269
0.246954077672,3.778288764717
0.246960788929,3.777241567166
0.246967489541,3.776194369615
0.246974179532,3.775147172064
0.246980858928,3.774099974513
0.246987527753,3.773052776961
0.246994186033,3.772005579410
0.247000833793,3.770958381859
0.247007471058,3.769911184308
0.247014098031,3.768863986757
0.247020714915,3.767816789205
0.247027321733,3.766769591654
0.247033918508,3.765722394103
0.247040505262,3.764675196552
0.247047082020,3.763627999001
0.247053648803,3.762580801449
0.247060205634,3.761533603898
0.247066752536,3.760486406347
0.247073289531,3.759439208796
0.247079816642,3.758392011245
0.247086333891,3.757344813693
0.247092841300,3.756297616142
0.247099338892,3.755250418591
0.247105826689,3.754203221040
0.247112304713,3.753156023489
0.247118772987,3.752108825937
0.247125231531,3.751061628386
0.247131680369,3.750014430835
0.247138119521,3.748967233284
0.247144549010,3.747920035733
0.247150968858,3.746872838181
0.247157379085,3.745825640630
0.247163779715,3.744778443079
0.247170170767,3.743731245528
0.247176552438,3.742684047977
0.247182924919,3.741636850425
0.247189288231,3.740589652874
0.247195642394,3.739542455323
0.247201987427,3.738495257772
0.247208323349,3.737448060221
0.247214650182,3.736400862669
0.247220967944,3.735353665118
0.247227276654,3.734306467567
0.247233576332,3.733259270016
0.247239866998,3.732212072465
0.247246148670,3.731164874913
0.247252421369,3.730117677362
0.247258685112,3.729070479811
0.247264939921,3.728023282260
0.247271185812,3.726976084709
0.247277422806,3.725928887157
0.247283650922,3.724881689606
0.247289870179,3.723834492055
0.247296080594,3.722787294504
