job_id=605824
array_job_id=605824
array_task_id=1
job_name=vs3n2st2
partition=epyc
node_list=fov
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma1p000
mode=gauss
sigma=1.0
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
start_time=2026-07-09T16:31:40+08:00
config=legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p000 lambda_C=1.00e-08 rcond=1.00e-04 | TDVP param dimension=256
progress N=2 step 54250/277470 19.6% t=118.10496 eta_s=48216.8 E=-0.92882314 P=0.74174443 dP=-0.25791446 r12=7.73900860 Vg=0.00001699 norm=1.00000000 rank=31/256 sv_max=8.23e+02 resid=1.08e-01
progress N=2 step 54500/277470 19.6% t=118.22996 eta_s=48165.3 E=-0.92843954 P=0.74121844 dP=-0.25844045 r12=7.73729231 Vg=0.00001585 norm=1.00000000 rank=31/256 sv_max=8.32e+02 resid=1.16e-01
progress N=2 step 54750/277470 19.7% t=118.35496 eta_s=48115.8 E=-0.92805688 P=0.74070108 dP=-0.25895782 r12=7.73569927 Vg=0.00001490 norm=1.00000000 rank=31/256 sv_max=8.39e+02 resid=1.24e-01
progress N=2 step 55000/277470 19.8% t=118.47996 eta_s=48060.7 E=-0.92767507 P=0.74018048 dP=-0.25947841 r12=7.73425888 Vg=0.00001417 norm=1.00000000 rank=30/256 sv_max=8.40e+02 resid=1.35e-01
progress N=2 step 55250/277470 19.9% t=118.60496 eta_s=48009.3 E=-0.92729398 P=0.73965556 dP=-0.26000333 r12=7.73302382 Vg=0.00001376 norm=1.00000000 rank=30/256 sv_max=8.35e+02 resid=1.47e-01
progress N=2 step 55500/277470 20.0% t=118.72996 eta_s=47958.8 E=-0.92691391 P=0.73911919 dP=-0.26053970 r12=7.73203911 Vg=0.00001361 norm=1.00000000 rank=30/256 sv_max=8.25e+02 resid=1.59e-01
progress N=2 step 55750/277470 20.1% t=118.85496 eta_s=47908.8 E=-0.92653458 P=0.73856033 dP=-0.26109856 r12=7.73130883 Vg=0.00001364 norm=1.00000000 rank=31/256 sv_max=8.14e+02 resid=1.70e-01
progress N=2 step 56000/277470 20.2% t=118.97996 eta_s=47858.5 E=-0.92615614 P=0.73797866 dP=-0.26168023 r12=7.73080420 Vg=0.00001358 norm=1.00000000 rank=31/256 sv_max=8.09e+02 resid=1.81e-01
progress N=2 step 56250/277470 20.3% t=119.10496 eta_s=47807.8 E=-0.92577861 P=0.73738561 dP=-0.26227328 r12=7.73051544 Vg=0.00001339 norm=1.00000000 rank=30/256 sv_max=8.10e+02 resid=1.86e-01
progress N=2 step 56500/277470 20.4% t=119.22996 eta_s=47757.9 E=-0.92540185 P=0.73678046 dP=-0.26287843 r12=7.73036311 Vg=0.00001310 norm=1.00000000 rank=30/256 sv_max=8.15e+02 resid=1.85e-01
progress N=2 step 56750/277470 20.5% t=119.35496 eta_s=47699.1 E=-0.92502614 P=0.73617128 dP=-0.26348761 r12=7.73029447 Vg=0.00001275 norm=1.00000000 rank=30/256 sv_max=8.22e+02 resid=1.81e-01
progress N=2 step 57000/277470 20.5% t=119.47996 eta_s=47647.0 E=-0.92465127 P=0.73556516 dP=-0.26409373 r12=7.73024643 Vg=0.00001246 norm=1.00000000 rank=30/256 sv_max=8.28e+02 resid=1.76e-01
progress N=2 step 57250/277470 20.6% t=119.60496 eta_s=47597.5 E=-0.92427729 P=0.73496853 dP=-0.26469037 r12=7.73016051 Vg=0.00001234 norm=1.00000000 rank=30/256 sv_max=8.29e+02 resid=1.71e-01
progress N=2 step 57500/277470 20.7% t=119.72996 eta_s=47547.6 E=-0.92390421 P=0.73438542 dP=-0.26527347 r12=7.73002838 Vg=0.00001254 norm=1.00000000 rank=30/256 sv_max=8.27e+02 resid=1.66e-01
progress N=2 step 57750/277470 20.8% t=119.85496 eta_s=47498.5 E=-0.92353176 P=0.73381505 dP=-0.26584384 r12=7.72989438 Vg=0.00001301 norm=1.00000000 rank=30/256 sv_max=8.18e+02 resid=1.59e-01
progress N=2 step 58000/277470 20.9% t=119.97996 eta_s=47449.3 E=-0.92316017 P=0.73324929 dP=-0.26640961 r12=7.72976815 Vg=0.00001351 norm=1.00000000 rank=31/256 sv_max=8.06e+02 resid=1.43e-01
progress N=2 step 58250/277470 21.0% t=120.10496 eta_s=47399.6 E=-0.92278959 P=0.73269101 dP=-0.26696788 r12=7.72954935 Vg=0.00001347 norm=1.00000000 rank=31/256 sv_max=8.05e+02 resid=1.47e-01
progress N=2 step 58500/277470 21.1% t=120.22996 eta_s=47345.3 E=-0.92241976 P=0.73216809 dP=-0.26749080 r12=7.72932842 Vg=0.00001330 norm=1.00000000 rank=31/256 sv_max=8.10e+02 resid=1.45e-01
progress N=2 step 58750/277470 21.2% t=120.35496 eta_s=47290.7 E=-0.92205072 P=0.73165225 dP=-0.26800664 r12=7.72905478 Vg=0.00001314 norm=1.00000000 rank=31/256 sv_max=8.10e+02 resid=1.37e-01
progress N=2 step 59000/277470 21.3% t=120.47996 eta_s=47237.0 E=-0.92168229 P=0.73114559 dP=-0.26851330 r12=7.72872334 Vg=0.00001270 norm=1.00000000 rank=30/256 sv_max=8.10e+02 resid=1.31e-01
progress N=2 step 59250/277470 21.4% t=120.60496 eta_s=47186.5 E=-0.92131459 P=0.73065327 dP=-0.26900562 r12=7.72836850 Vg=0.00001204 norm=1.00000000 rank=30/256 sv_max=8.09e+02 resid=1.26e-01
progress N=2 step 59500/277470 21.4% t=120.72996 eta_s=47136.8 E=-0.92094766 P=0.73016619 dP=-0.26949270 r12=7.72795302 Vg=0.00001141 norm=1.00000000 rank=30/256 sv_max=8.08e+02 resid=1.25e-01
progress N=2 step 59750/277470 21.5% t=120.85496 eta_s=47084.9 E=-0.92058148 P=0.72968342 dP=-0.26997547 r12=7.72747499 Vg=0.00001096 norm=1.00000000 rank=30/256 sv_max=8.10e+02 resid=1.27e-01
progress N=2 step 60000/277470 21.6% t=120.97996 eta_s=47033.8 E=-0.92021614 P=0.72920525 dP=-0.27045364 r12=7.72696005 Vg=0.00001076 norm=1.00000000 rank=30/256 sv_max=8.14e+02 resid=1.31e-01
progress N=2 step 60250/277470 21.7% t=121.10496 eta_s=46976.9 E=-0.91985160 P=0.72873187 dP=-0.27092702 r12=7.72642633 Vg=0.00001077 norm=1.00000000 rank=30/256 sv_max=8.18e+02 resid=1.37e-01
progress N=2 step 60500/277470 21.8% t=121.22996 eta_s=46916.3 E=-0.91948790 P=0.72826097 dP=-0.27139792 r12=7.72588504 Vg=0.00001091 norm=1.00000000 rank=30/256 sv_max=8.21e+02 resid=1.44e-01
progress N=2 step 60750/277470 21.9% t=121.35496 eta_s=46866.1 E=-0.91912505 P=0.72778534 dP=-0.27187355 r12=7.72536053 Vg=0.00001106 norm=1.00000000 rank=30/256 sv_max=8.22e+02 resid=1.49e-01
progress N=2 step 61000/277470 22.0% t=121.47996 eta_s=46815.7 E=-0.91876306 P=0.72729694 dP=-0.27236195 r12=7.72486024 Vg=0.00001115 norm=1.00000000 rank=30/256 sv_max=8.24e+02 resid=1.53e-01
progress N=2 step 61250/277470 22.1% t=121.60496 eta_s=46766.0 E=-0.91840206 P=0.72678961 dP=-0.27286928 r12=7.72438312 Vg=0.00001110 norm=1.00000000 rank=30/256 sv_max=8.25e+02 resid=1.53e-01
progress N=2 step 61500/277470 22.2% t=121.72996 eta_s=46715.7 E=-0.91804202 P=0.72626040 dP=-0.27339849 r12=7.72393388 Vg=0.00001088 norm=1.00000000 rank=30/256 sv_max=8.24e+02 resid=1.50e-01
progress N=2 step 61750/277470 22.3% t=121.85496 eta_s=46665.8 E=-0.91768302 P=0.72570896 dP=-0.27394993 r12=7.72351733 Vg=0.00001048 norm=1.00000000 rank=30/256 sv_max=8.20e+02 resid=1.43e-01
progress N=2 step 62000/277470 22.3% t=121.97996 eta_s=46614.4 E=-0.91732514 P=0.72513621 dP=-0.27452268 r12=7.72313796 Vg=0.00000988 norm=1.00000000 rank=31/256 sv_max=8.17e+02 resid=1.33e-01
progress N=2 step 62250/277470 22.4% t=122.10496 eta_s=46557.8 E=-0.91696833 P=0.72454632 dP=-0.27511257 r12=7.72284774 Vg=0.00000925 norm=1.00000000 rank=31/256 sv_max=8.12e+02 resid=1.26e-01
progress N=2 step 62500/277470 22.5% t=122.22996 eta_s=46488.8 E=-0.91661264 P=0.72393902 dP=-0.27571987 r12=7.72258557 Vg=0.00000857 norm=1.00000000 rank=31/256 sv_max=8.11e+02 resid=1.20e-01
progress N=2 step 62750/277470 22.6% t=122.35496 eta_s=46432.5 E=-0.91625792 P=0.72330694 dP=-0.27635195 r12=7.72233256 Vg=0.00000801 norm=1.00000000 rank=31/256 sv_max=8.15e+02 resid=1.15e-01
progress N=2 step 63000/277470 22.7% t=122.47996 eta_s=46381.5 E=-0.91590412 P=0.72264749 dP=-0.27701140 r12=7.72205960 Vg=0.00000756 norm=1.00000000 rank=31/256 sv_max=8.18e+02 resid=1.13e-01
progress N=2 step 63250/277470 22.8% t=122.60496 eta_s=46330.4 E=-0.91555119 P=0.72195880 dP=-0.27770009 r12=7.72177648 Vg=0.00000745 norm=1.00000000 rank=31/256 sv_max=8.18e+02 resid=1.12e-01
progress N=2 step 63500/277470 22.9% t=122.72996 eta_s=46278.6 E=-0.91519901 P=0.72124510 dP=-0.27841379 r12=7.72148561 Vg=0.00000775 norm=1.00000000 rank=31/256 sv_max=8.16e+02 resid=1.14e-01
progress N=2 step 63750/277470 23.0% t=122.85496 eta_s=46225.4 E=-0.91484761 P=0.72051367 dP=-0.27914522 r12=7.72118867 Vg=0.00000846 norm=1.00000000 rank=30/256 sv_max=8.12e+02 resid=1.16e-01
progress N=2 step 64000/277470 23.1% t=122.97996 eta_s=46170.4 E=-0.91449696 P=0.71978177 dP=-0.27987712 r12=7.72090261 Vg=0.00000924 norm=1.00000000 rank=30/256 sv_max=8.15e+02 resid=1.19e-01
progress N=2 step 64250/277470 23.2% t=123.10496 eta_s=46117.7 E=-0.91414707 P=0.71904215 dP=-0.28061675 r12=7.72061567 Vg=0.00001018 norm=1.00000000 rank=30/256 sv_max=8.19e+02 resid=1.22e-01
progress N=2 step 64500/277470 23.2% t=123.22996 eta_s=46061.0 E=-0.91379803 P=0.71829774 dP=-0.28136115 r12=7.72031096 Vg=0.00001113 norm=1.00000000 rank=30/256 sv_max=8.23e+02 resid=1.26e-01
progress N=2 step 64750/277470 23.3% t=123.35496 eta_s=46010.8 E=-0.91344982 P=0.71755248 dP=-0.28210641 r12=7.71997653 Vg=0.00001196 norm=1.00000000 rank=30/256 sv_max=8.27e+02 resid=1.30e-01
progress N=2 step 65000/277470 23.4% t=123.47996 eta_s=45959.9 E=-0.91310250 P=0.71681123 dP=-0.28284766 r12=7.71959850 Vg=0.00001257 norm=1.00000000 rank=30/256 sv_max=8.28e+02 resid=1.33e-01
progress N=2 step 65250/277470 23.5% t=123.60496 eta_s=45909.8 E=-0.91275611 P=0.71607807 dP=-0.28358082 r12=7.71915652 Vg=0.00001288 norm=1.00000000 rank=30/256 sv_max=8.26e+02 resid=1.33e-01
progress N=2 step 65500/277470 23.6% t=123.72996 eta_s=45859.8 E=-0.91241062 P=0.71535567 dP=-0.28430322 r12=7.71864199 Vg=0.00001288 norm=1.00000000 rank=30/256 sv_max=8.21e+02 resid=1.32e-01
progress N=2 step 65750/277470 23.7% t=123.85496 eta_s=45809.6 E=-0.91206615 P=0.71464689 dP=-0.28501200 r12=7.71806643 Vg=0.00001266 norm=1.00000000 rank=30/256 sv_max=8.17e+02 resid=1.31e-01
progress N=2 step 66000/277470 23.8% t=123.97996 eta_s=45759.6 E=-0.91172265 P=0.71395469 dP=-0.28570420 r12=7.71744646 Vg=0.00001234 norm=1.00000000 rank=30/256 sv_max=8.15e+02 resid=1.30e-01
progress N=2 step 66250/277470 23.9% t=124.10496 eta_s=45709.0 E=-0.91138015 P=0.71327245 dP=-0.28638644 r12=7.71679094 Vg=0.00001202 norm=1.00000000 rank=31/256 sv_max=8.19e+02 resid=1.27e-01
progress N=2 step 66500/277470 24.0% t=124.22996 eta_s=45658.9 E=-0.91103872 P=0.71261549 dP=-0.28704340 r12=7.71614557 Vg=0.00001170 norm=1.00000000 rank=31/256 sv_max=8.18e+02 resid=1.26e-01
progress N=2 step 66750/277470 24.1% t=124.35496 eta_s=45607.6 E=-0.91069829 P=0.71197820 dP=-0.28768069 r12=7.71560205 Vg=0.00001155 norm=1.00000000 rank=31/256 sv_max=8.12e+02 resid=1.24e-01
progress N=2 step 67000/277470 24.1% t=124.47996 eta_s=45551.7 E=-0.91035897 P=0.71134937 dP=-0.28830952 r12=7.71516761 Vg=0.00001154 norm=1.00000000 rank=31/256 sv_max=8.09e+02 resid=1.22e-01
progress N=2 step 67250/277470 24.2% t=124.60496 eta_s=45497.0 E=-0.91002072 P=0.71072163 dP=-0.28893726 r12=7.71484181 Vg=0.00001172 norm=1.00000000 rank=31/256 sv_max=8.11e+02 resid=1.22e-01
progress N=2 step 67500/277470 24.3% t=124.72996 eta_s=45445.1 E=-0.90968356 P=0.71009335 dP=-0.28956554 r12=7.71464879 Vg=0.00001174 norm=1.00000000 rank=31/256 sv_max=8.15e+02 resid=1.22e-01
progress N=2 step 67750/277470 24.4% t=124.85496 eta_s=45395.0 E=-0.90934754 P=0.70947116 dP=-0.29018773 r12=7.71461470 Vg=0.00001192 norm=1.00000000 rank=31/256 sv_max=8.14e+02 resid=1.23e-01
progress N=2 step 68000/277470 24.5% t=124.97996 eta_s=45343.0 E=-0.90901258 P=0.70883572 dP=-0.29082317 r12=7.71469976 Vg=0.00001250 norm=1.00000000 rank=30/256 sv_max=8.08e+02 resid=1.22e-01
progress N=2 step 68250/277470 24.6% t=125.10496 eta_s=45293.4 E=-0.90867874 P=0.70821519 dP=-0.29144371 r12=7.71493265 Vg=0.00001277 norm=1.00000000 rank=30/256 sv_max=8.07e+02 resid=1.23e-01
progress N=2 step 68500/277470 24.7% t=125.22996 eta_s=45243.7 E=-0.90834598 P=0.70759221 dP=-0.29206668 r12=7.71530219 Vg=0.00001319 norm=1.00000000 rank=30/256 sv_max=8.07e+02 resid=1.25e-01
progress N=2 step 68750/277470 24.8% t=125.35496 eta_s=45193.3 E=-0.90801430 P=0.70696400 dP=-0.29269489 r12=7.71579182 Vg=0.00001379 norm=1.00000000 rank=30/256 sv_max=8.07e+02 resid=1.29e-01
progress N=2 step 69000/277470 24.9% t=125.47996 eta_s=45142.8 E=-0.90768373 P=0.70632586 dP=-0.29333303 r12=7.71637536 Vg=0.00001459 norm=1.00000000 rank=31/256 sv_max=8.08e+02 resid=1.34e-01
progress N=2 step 69250/277470 25.0% t=125.60496 eta_s=45090.3 E=-0.90735417 P=0.70567632 dP=-0.29398257 r12=7.71702500 Vg=0.00001542 norm=1.00000000 rank=31/256 sv_max=8.10e+02 resid=1.39e-01
progress N=2 step 69500/277470 25.0% t=125.72996 eta_s=45033.8 E=-0.90702557 P=0.70500670 dP=-0.29465219 r12=7.71771848 Vg=0.00001630 norm=1.00000000 rank=31/256 sv_max=8.13e+02 resid=1.44e-01
progress N=2 step 69750/277470 25.1% t=125.85496 eta_s=44980.6 E=-0.90669795 P=0.70431247 dP=-0.29534642 r12=7.71844262 Vg=0.00001723 norm=1.00000000 rank=31/256 sv_max=8.16e+02 resid=1.49e-01
progress N=2 step 70000/277470 25.2% t=125.97996 eta_s=44930.8 E=-0.90637128 P=0.70359181 dP=-0.29606709 r12=7.71917493 Vg=0.00001819 norm=1.00000000 rank=31/256 sv_max=8.19e+02 resid=1.52e-01
progress N=2 step 70250/277470 25.3% t=126.10496 eta_s=44880.9 E=-0.90604545 P=0.70284130 dP=-0.29681759 r12=7.71989258 Vg=0.00001917 norm=1.00000000 rank=31/256 sv_max=8.24e+02 resid=1.54e-01
progress N=2 step 70500/277470 25.4% t=126.22996 eta_s=44830.8 E=-0.90572062 P=0.70207355 dP=-0.29758534 r12=7.72054919 Vg=0.00002003 norm=1.00000000 rank=31/256 sv_max=8.27e+02 resid=1.54e-01
progress N=2 step 70750/277470 25.5% t=126.35496 eta_s=44780.4 E=-0.90539673 P=0.70129691 dP=-0.29836198 r12=7.72115631 Vg=0.00002064 norm=1.00000000 rank=31/256 sv_max=8.25e+02 resid=1.54e-01
progress N=2 step 71000/277470 25.6% t=126.47996 eta_s=44728.1 E=-0.90507374 P=0.70051125 dP=-0.29914764 r12=7.72171557 Vg=0.00002104 norm=1.00000000 rank=31/256 sv_max=8.20e+02 resid=1.53e-01
progress N=2 step 71250/277470 25.7% t=126.60496 eta_s=44678.3 E=-0.90475172 P=0.69972118 dP=-0.29993771 r12=7.72223289 Vg=0.00002121 norm=1.00000000 rank=31/256 sv_max=8.14e+02 resid=1.51e-01
progress N=2 step 71500/277470 25.8% t=126.72996 eta_s=44626.6 E=-0.90443060 P=0.69893133 dP=-0.30072756 r12=7.72272404 Vg=0.00002119 norm=1.00000000 rank=31/256 sv_max=8.08e+02 resid=1.47e-01
progress N=2 step 71750/277470 25.9% t=126.85496 eta_s=44576.7 E=-0.90411032 P=0.69813429 dP=-0.30152461 r12=7.72319405 Vg=0.00002126 norm=1.00000000 rank=31/256 sv_max=8.07e+02 resid=1.41e-01
progress N=2 step 72000/277470 25.9% t=126.97996 eta_s=44526.3 E=-0.90379093 P=0.69733033 dP=-0.30232856 r12=7.72363114 Vg=0.00002160 norm=1.00000000 rank=31/256 sv_max=8.09e+02 resid=1.32e-01
progress N=2 step 72250/277470 26.0% t=127.10496 eta_s=44475.9 E=-0.90347254 P=0.69654231 dP=-0.30311658 r12=7.72405960 Vg=0.00002181 norm=1.00000000 rank=32/256 sv_max=8.10e+02 resid=1.07e-01
progress N=2 step 72500/277470 26.1% t=127.22996 eta_s=44426.1 E=-0.90315521 P=0.69577731 dP=-0.30388158 r12=7.72448709 Vg=0.00002194 norm=1.00000000 rank=31/256 sv_max=8.13e+02 resid=1.20e-01
progress N=2 step 72750/277470 26.2% t=127.35496 eta_s=44374.8 E=-0.90283882 P=0.69503309 dP=-0.30462580 r12=7.72489587 Vg=0.00002207 norm=1.00000000 rank=31/256 sv_max=8.16e+02 resid=1.16e-01
progress N=2 step 73000/277470 26.3% t=127.47996 eta_s=44322.0 E=-0.90252337 P=0.69431421 dP=-0.30534468 r12=7.72526648 Vg=0.00002232 norm=1.00000000 rank=31/256 sv_max=8.17e+02 resid=1.14e-01
progress N=2 step 73250/277470 26.4% t=127.60496 eta_s=44268.1 E=-0.90220889 P=0.69362194 dP=-0.30603695 r12=7.72557702 Vg=0.00002286 norm=1.00000000 rank=30/256 sv_max=8.16e+02 resid=1.13e-01
progress N=2 step 73500/277470 26.5% t=127.72996 eta_s=44210.2 E=-0.90189534 P=0.69295553 dP=-0.30670336 r12=7.72578725 Vg=0.00002358 norm=1.00000000 rank=30/256 sv_max=8.18e+02 resid=1.14e-01
progress N=2 step 73750/277470 26.6% t=127.85496 eta_s=44155.7 E=-0.90158279 P=0.69230845 dP=-0.30735044 r12=7.72587890 Vg=0.00002468 norm=1.00000000 rank=30/256 sv_max=8.20e+02 resid=1.17e-01
progress N=2 step 74000/277470 26.7% t=127.97996 eta_s=44102.3 E=-0.90127124 P=0.69167556 dP=-0.30798333 r12=7.72585133 Vg=0.00002608 norm=1.00000000 rank=30/256 sv_max=8.21e+02 resid=1.19e-01
progress N=2 step 74250/277470 26.8% t=128.10496 eta_s=44049.0 E=-0.90096067 P=0.69105149 dP=-0.30860741 r12=7.72571670 Vg=0.00002756 norm=1.00000000 rank=30/256 sv_max=8.20e+02 resid=1.21e-01
progress N=2 step 74500/277470 26.8% t=128.22996 eta_s=43992.4 E=-0.90065110 P=0.69042016 dP=-0.30923873 r12=7.72551854 Vg=0.00002918 norm=1.00000000 rank=31/256 sv_max=8.13e+02 resid=1.13e-01
progress N=2 step 74750/277470 26.9% t=128.35496 eta_s=43930.8 E=-0.90034264 P=0.68976733 dP=-0.30989156 r12=7.72528627 Vg=0.00003088 norm=1.00000000 rank=31/256 sv_max=8.06e+02 resid=1.22e-01
progress N=2 step 75000/277470 27.0% t=128.47996 eta_s=43874.9 E=-0.90003542 P=0.68911723 dP=-0.31054166 r12=7.72497132 Vg=0.00003180 norm=1.00000000 rank=31/256 sv_max=8.08e+02 resid=1.23e-01
progress N=2 step 75250/277470 27.1% t=128.60496 eta_s=43821.5 E=-0.89972940 P=0.68846366 dP=-0.31119523 r12=7.72465109 Vg=0.00003249 norm=1.00000000 rank=31/256 sv_max=8.06e+02 resid=1.24e-01
progress N=2 step 75500/277470 27.2% t=128.72996 eta_s=43767.8 E=-0.89942457 P=0.68779053 dP=-0.31186836 r12=7.72428054 Vg=0.00003317 norm=1.00000000 rank=31/256 sv_max=8.07e+02 resid=1.25e-01
progress N=2 step 75750/277470 27.3% t=128.85496 eta_s=43714.3 E=-0.89912098 P=0.68709396 dP=-0.31256493 r12=7.72385015 Vg=0.00003373 norm=1.00000000 rank=31/256 sv_max=8.14e+02 resid=1.24e-01
progress N=2 step 76000/277470 27.4% t=128.97996 eta_s=43660.5 E=-0.89881857 P=0.68637438 dP=-0.31328451 r12=7.72335117 Vg=0.00003436 norm=1.00000000 rank=31/256 sv_max=8.22e+02 resid=1.23e-01
progress N=2 step 76250/277470 27.5% t=129.10496 eta_s=43598.2 E=-0.89851735 P=0.68562883 dP=-0.31403006 r12=7.72278994 Vg=0.00003517 norm=1.00000000 rank=31/256 sv_max=8.28e+02 resid=1.21e-01
progress N=2 step 76500/277470 27.6% t=129.22996 eta_s=43538.0 E=-0.89821726 P=0.68486166 dP=-0.31479723 r12=7.72220736 Vg=0.00003598 norm=1.00000000 rank=31/256 sv_max=8.27e+02 resid=1.20e-01
progress N=2 step 76750/277470 27.7% t=129.35496 eta_s=43469.4 E=-0.89791817 P=0.68407852 dP=-0.31558037 r12=7.72165097 Vg=0.00003654 norm=1.00000000 rank=31/256 sv_max=8.21e+02 resid=1.19e-01
progress N=2 step 77000/277470 27.8% t=129.47996 eta_s=43403.6 E=-0.89762004 P=0.68327321 dP=-0.31638568 r12=7.72118323 Vg=0.00003683 norm=1.00000000 rank=31/256 sv_max=8.10e+02 resid=1.17e-01
progress N=2 step 77250/277470 27.8% t=129.60496 eta_s=43345.5 E=-0.89732270 P=0.68242128 dP=-0.31723761 r12=7.72085751 Vg=0.00003744 norm=1.00000000 rank=31/256 sv_max=8.01e+02 resid=1.14e-01
progress N=2 step 77500/277470 27.9% t=129.72996 eta_s=43290.7 E=-0.89702649 P=0.68156445 dP=-0.31809444 r12=7.72070065 Vg=0.00003781 norm=1.00000000 rank=31/256 sv_max=7.95e+02 resid=1.13e-01
progress N=2 step 77750/277470 28.0% t=129.85496 eta_s=43237.1 E=-0.89673145 P=0.68070057 dP=-0.31895833 r12=7.72071919 Vg=0.00003814 norm=1.00000000 rank=31/256 sv_max=7.96e+02 resid=1.11e-01
progress N=2 step 78000/277470 28.1% t=129.97996 eta_s=43183.4 E=-0.89643756 P=0.67983134 dP=-0.31982755 r12=7.72087548 Vg=0.00003842 norm=1.00000000 rank=31/256 sv_max=8.01e+02 resid=1.09e-01
progress N=2 step 78250/277470 28.2% t=130.10496 eta_s=43129.1 E=-0.89614478 P=0.67894712 dP=-0.32071178 r12=7.72114425 Vg=0.00003890 norm=1.00000000 rank=31/256 sv_max=8.07e+02 resid=1.08e-01
progress N=2 step 78500/277470 28.3% t=130.22996 eta_s=43075.1 E=-0.89585310 P=0.67805183 dP=-0.32160706 r12=7.72148625 Vg=0.00003963 norm=1.00000000 rank=31/256 sv_max=8.11e+02 resid=1.08e-01
progress N=2 step 78750/277470 28.4% t=130.35496 eta_s=43021.7 E=-0.89556251 P=0.67715872 dP=-0.32250017 r12=7.72188923 Vg=0.00004046 norm=1.00000000 rank=31/256 sv_max=8.10e+02 resid=1.10e-01
progress N=2 step 79000/277470 28.5% t=130.47996 eta_s=42967.9 E=-0.89527299 P=0.67627794 dP=-0.32338095 r12=7.72235605 Vg=0.00004127 norm=1.00000000 rank=31/256 sv_max=8.08e+02 resid=1.12e-01
progress N=2 step 79250/277470 28.6% t=130.60496 eta_s=42912.8 E=-0.89498445 P=0.67540141 dP=-0.32425748 r12=7.72286408 Vg=0.00004215 norm=1.00000000 rank=31/256 sv_max=8.05e+02 resid=1.14e-01
progress N=2 step 79500/277470 28.7% t=130.72996 eta_s=42848.5 E=-0.89469691 P=0.67452203 dP=-0.32513686 r12=7.72339790 Vg=0.00004315 norm=1.00000000 rank=31/256 sv_max=8.00e+02 resid=1.15e-01
progress N=2 step 79750/277470 28.7% t=130.85496 eta_s=42787.6 E=-0.89441037 P=0.67363524 dP=-0.32602365 r12=7.72395032 Vg=0.00004437 norm=1.00000000 rank=31/256 sv_max=7.94e+02 resid=1.15e-01
progress N=2 step 80000/277470 28.8% t=130.97996 eta_s=42731.5 E=-0.89412484 P=0.67273837 dP=-0.32692052 r12=7.72450455 Vg=0.00004580 norm=1.00000000 rank=31/256 sv_max=7.90e+02 resid=1.17e-01
progress N=2 step 80250/277470 28.9% t=131.10496 eta_s=42677.5 E=-0.89384045 P=0.67183602 dP=-0.32782287 r12=7.72503471 Vg=0.00004702 norm=1.00000000 rank=31/256 sv_max=7.91e+02 resid=1.20e-01
progress N=2 step 80500/277470 29.0% t=131.22996 eta_s=42623.9 E=-0.89355712 P=0.67094470 dP=-0.32871419 r12=7.72551558 Vg=0.00004775 norm=1.00000000 rank=31/256 sv_max=7.93e+02 resid=1.26e-01
progress N=2 step 80750/277470 29.1% t=131.35496 eta_s=42571.3 E=-0.89327502 P=0.67006919 dP=-0.32958970 r12=7.72589695 Vg=0.00004812 norm=1.00000000 rank=31/256 sv_max=7.95e+02 resid=1.33e-01
progress N=2 step 81000/277470 29.2% t=131.47996 eta_s=42518.4 E=-0.89299415 P=0.66920740 dP=-0.33045149 r12=7.72612637 Vg=0.00004811 norm=1.00000000 rank=31/256 sv_max=8.00e+02 resid=1.41e-01
progress N=2 step 81250/277470 29.3% t=131.60496 eta_s=42465.0 E=-0.89271444 P=0.66838546 dP=-0.33127343 r12=7.72624028 Vg=0.00004748 norm=1.00000000 rank=31/256 sv_max=8.04e+02 resid=1.48e-01
progress N=2 step 81500/277470 29.4% t=131.72996 eta_s=42411.4 E=-0.89243603 P=0.66759296 dP=-0.33206593 r12=7.72620971 Vg=0.00004679 norm=1.00000000 rank=31/256 sv_max=8.05e+02 resid=1.51e-01
progress N=2 step 81750/277470 29.5% t=131.85496 eta_s=42357.5 E=-0.89215875 P=0.66682180 dP=-0.33283710 r12=7.72602630 Vg=0.00004633 norm=1.00000000 rank=31/256 sv_max=8.04e+02 resid=1.51e-01
progress N=2 step 82000/277470 29.6% t=131.97996 eta_s=42303.7 E=-0.89188261 P=0.66605822 dP=-0.33360067 r12=7.72572640 Vg=0.00004628 norm=1.00000000 rank=31/256 sv_max=7.96e+02 resid=1.47e-01
progress N=2 step 82250/277470 29.6% t=132.10496 eta_s=42250.0 E=-0.89160765 P=0.66529347 dP=-0.33436542 r12=7.72530884 Vg=0.00004678 norm=1.00000000 rank=31/256 sv_max=7.86e+02 resid=1.43e-01
progress N=2 step 82500/277470 29.7% t=132.22996 eta_s=42196.7 E=-0.89133382 P=0.66454248 dP=-0.33511641 r12=7.72483212 Vg=0.00004728 norm=1.00000000 rank=31/256 sv_max=7.75e+02 resid=1.38e-01
