job_id=605828
array_job_id=605824
array_task_id=0
job_name=vs3n2st2
partition=epyc
node_list=cent
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma0p750
mode=gauss
sigma=0.75
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
progress N=2 step 28000/277470 10.1% t=104.97996 eta_s=54570.7 E=-0.97334879 P=0.79653977 dP=-0.20311912 r12=7.84839450 Vg=0.00000173 norm=1.00000000 rank=21/256 sv_max=6.19e+03 resid=7.58e-02
progress N=2 step 28250/277470 10.2% t=105.10496 eta_s=54518.9 E=-0.97286661 P=0.79597930 dP=-0.20367959 r12=7.84712707 Vg=0.00000169 norm=1.00000000 rank=21/256 sv_max=6.24e+03 resid=7.61e-02
progress N=2 step 28500/277470 10.3% t=105.22996 eta_s=54467.9 E=-0.97238558 P=0.79540552 dP=-0.20425337 r12=7.84576666 Vg=0.00000162 norm=1.00000000 rank=21/256 sv_max=6.28e+03 resid=7.52e-02
progress N=2 step 28750/277470 10.4% t=105.35496 eta_s=54400.3 E=-0.97190580 P=0.79482595 dP=-0.20483294 r12=7.84431995 Vg=0.00000154 norm=1.00000000 rank=21/256 sv_max=6.28e+03 resid=7.58e-02
progress N=2 step 29000/277470 10.5% t=105.47996 eta_s=54340.6 E=-0.97142686 P=0.79424957 dP=-0.20540933 r12=7.84281757 Vg=0.00000145 norm=1.00000000 rank=21/256 sv_max=6.36e+03 resid=7.62e-02
progress N=2 step 29250/277470 10.5% t=105.60496 eta_s=54275.9 E=-0.97094950 P=0.79367350 dP=-0.20598539 r12=7.84123583 Vg=0.00000136 norm=1.00000000 rank=21/256 sv_max=6.45e+03 resid=7.55e-02
progress N=2 step 29500/277470 10.6% t=105.72996 eta_s=54216.6 E=-0.97047294 P=0.79309604 dP=-0.20656285 r12=7.83953876 Vg=0.00000129 norm=1.00000000 rank=21/256 sv_max=6.45e+03 resid=7.44e-02
progress N=2 step 29750/277470 10.7% t=105.85496 eta_s=54169.1 E=-0.96999764 P=0.79251912 dP=-0.20713977 r12=7.83771341 Vg=0.00000125 norm=1.00000000 rank=21/256 sv_max=6.34e+03 resid=7.31e-02
progress N=2 step 30000/277470 10.8% t=105.97996 eta_s=54122.8 E=-0.96952346 P=0.79194633 dP=-0.20771256 r12=7.83577377 Vg=0.00000124 norm=1.00000000 rank=21/256 sv_max=6.16e+03 resid=7.19e-02
progress N=2 step 30250/277470 10.9% t=106.10496 eta_s=54069.9 E=-0.96905023 P=0.79138106 dP=-0.20827783 r12=7.83375644 Vg=0.00000129 norm=1.00000000 rank=21/256 sv_max=5.95e+03 resid=7.08e-02
progress N=2 step 30500/277470 11.0% t=106.22996 eta_s=54020.0 E=-0.96857849 P=0.79082625 dP=-0.20883264 r12=7.83171621 Vg=0.00000137 norm=1.00000000 rank=21/256 sv_max=5.75e+03 resid=7.04e-02
progress N=2 step 30750/277470 11.1% t=106.35496 eta_s=53966.5 E=-0.96810759 P=0.79027422 dP=-0.20938467 r12=7.82977747 Vg=0.00000149 norm=1.00000000 rank=22/256 sv_max=5.49e+03 resid=6.66e-02
progress N=2 step 31000/277470 11.2% t=106.47996 eta_s=53911.9 E=-0.96763808 P=0.78973401 dP=-0.20992488 r12=7.82790267 Vg=0.00000164 norm=1.00000000 rank=22/256 sv_max=5.20e+03 resid=6.63e-02
progress N=2 step 31250/277470 11.3% t=106.60496 eta_s=53850.2 E=-0.96716959 P=0.78920713 dP=-0.21045176 r12=7.82608905 Vg=0.00000182 norm=1.00000000 rank=22/256 sv_max=5.06e+03 resid=6.67e-02
progress N=2 step 31500/277470 11.4% t=106.72996 eta_s=53801.4 E=-0.96670212 P=0.78868825 dP=-0.21097064 r12=7.82436391 Vg=0.00000199 norm=1.00000000 rank=22/256 sv_max=5.10e+03 resid=6.71e-02
progress N=2 step 31750/277470 11.4% t=106.85496 eta_s=53748.4 E=-0.96623597 P=0.78817213 dP=-0.21148676 r12=7.82275847 Vg=0.00000213 norm=1.00000000 rank=22/256 sv_max=5.26e+03 resid=6.76e-02
progress N=2 step 32000/277470 11.5% t=106.97996 eta_s=53697.0 E=-0.96577059 P=0.78765516 dP=-0.21200374 r12=7.82130599 Vg=0.00000223 norm=1.00000000 rank=22/256 sv_max=5.51e+03 resid=6.86e-02
progress N=2 step 32250/277470 11.6% t=107.10496 eta_s=53649.6 E=-0.96530662 P=0.78713452 dP=-0.21252437 r12=7.82002336 Vg=0.00000228 norm=1.00000000 rank=22/256 sv_max=5.83e+03 resid=6.98e-02
progress N=2 step 32500/277470 11.7% t=107.22996 eta_s=53603.1 E=-0.96484357 P=0.78660647 dP=-0.21305242 r12=7.81887861 Vg=0.00000229 norm=1.00000000 rank=22/256 sv_max=6.19e+03 resid=7.09e-02
progress N=2 step 32750/277470 11.8% t=107.35496 eta_s=53558.7 E=-0.96438164 P=0.78606405 dP=-0.21359484 r12=7.81776064 Vg=0.00000226 norm=1.00000000 rank=21/256 sv_max=6.35e+03 resid=7.37e-02
progress N=2 step 33000/277470 11.9% t=107.47996 eta_s=53515.6 E=-0.96392099 P=0.78551478 dP=-0.21414411 r12=7.81667350 Vg=0.00000220 norm=1.00000000 rank=21/256 sv_max=6.45e+03 resid=7.55e-02
progress N=2 step 33250/277470 12.0% t=107.60496 eta_s=53473.9 E=-0.96346117 P=0.78496197 dP=-0.21469692 r12=7.81563168 Vg=0.00000213 norm=1.00000000 rank=21/256 sv_max=6.59e+03 resid=7.62e-02
progress N=2 step 33500/277470 12.1% t=107.72996 eta_s=53431.4 E=-0.96300286 P=0.78440732 dP=-0.21525157 r12=7.81462807 Vg=0.00000206 norm=1.00000000 rank=21/256 sv_max=6.73e+03 resid=7.61e-02
progress N=2 step 33750/277470 12.2% t=107.85496 eta_s=53385.6 E=-0.96254537 P=0.78385458 dP=-0.21580431 r12=7.81364989 Vg=0.00000201 norm=1.00000000 rank=21/256 sv_max=6.83e+03 resid=7.52e-02
progress N=2 step 34000/277470 12.3% t=107.97996 eta_s=53340.2 E=-0.96208897 P=0.78330835 dP=-0.21635054 r12=7.81267489 Vg=0.00000197 norm=1.00000000 rank=21/256 sv_max=6.90e+03 resid=7.33e-02
progress N=2 step 34250/277470 12.3% t=108.10496 eta_s=53293.9 E=-0.96163366 P=0.78276987 dP=-0.21688902 r12=7.81166719 Vg=0.00000197 norm=1.00000000 rank=21/256 sv_max=6.98e+03 resid=7.03e-02
progress N=2 step 34500/277470 12.4% t=108.22996 eta_s=53238.8 E=-0.96117904 P=0.78223688 dP=-0.21742201 r12=7.81057114 Vg=0.00000199 norm=1.00000000 rank=21/256 sv_max=7.04e+03 resid=6.65e-02
progress N=2 step 34750/277470 12.5% t=108.35496 eta_s=53183.9 E=-0.96072581 P=0.78170752 dP=-0.21795137 r12=7.80933577 Vg=0.00000205 norm=1.00000000 rank=20/256 sv_max=7.06e+03 resid=6.30e-02
progress N=2 step 35000/277470 12.6% t=108.47996 eta_s=53138.7 E=-0.96027325 P=0.78118179 dP=-0.21847710 r12=7.80794720 Vg=0.00000214 norm=1.00000000 rank=21/256 sv_max=6.99e+03 resid=6.00e-02
progress N=2 step 35250/277470 12.7% t=108.60496 eta_s=53092.5 E=-0.95982180 P=0.78066157 dP=-0.21899732 r12=7.80641428 Vg=0.00000225 norm=1.00000000 rank=21/256 sv_max=6.89e+03 resid=5.82e-02
progress N=2 step 35500/277470 12.8% t=108.72996 eta_s=53038.9 E=-0.95937140 P=0.78015057 dP=-0.21950832 r12=7.80475667 Vg=0.00000238 norm=1.00000000 rank=21/256 sv_max=6.71e+03 resid=5.76e-02
progress N=2 step 35750/277470 12.9% t=108.85496 eta_s=52989.3 E=-0.95892179 P=0.77965513 dP=-0.22000376 r12=7.80301143 Vg=0.00000250 norm=1.00000000 rank=21/256 sv_max=6.45e+03 resid=5.82e-02
progress N=2 step 36000/277470 13.0% t=108.97996 eta_s=52938.7 E=-0.95847360 P=0.77918302 dP=-0.22047588 r12=7.80126255 Vg=0.00000260 norm=1.00000000 rank=21/256 sv_max=6.29e+03 resid=5.91e-02
progress N=2 step 36250/277470 13.1% t=109.10496 eta_s=52888.6 E=-0.95802615 P=0.77872450 dP=-0.22093439 r12=7.79950016 Vg=0.00000267 norm=1.00000000 rank=21/256 sv_max=6.25e+03 resid=5.98e-02
progress N=2 step 36500/277470 13.2% t=109.22996 eta_s=52841.9 E=-0.95757990 P=0.77826809 dP=-0.22139080 r12=7.79768097 Vg=0.00000270 norm=1.00000000 rank=21/256 sv_max=6.27e+03 resid=6.01e-02
progress N=2 step 36750/277470 13.2% t=109.35496 eta_s=52798.3 E=-0.95713467 P=0.77780738 dP=-0.22185151 r12=7.79579224 Vg=0.00000269 norm=1.00000000 rank=21/256 sv_max=6.35e+03 resid=6.03e-02
progress N=2 step 37000/277470 13.3% t=109.47996 eta_s=52753.2 E=-0.95669029 P=0.77734009 dP=-0.22231880 r12=7.79385302 Vg=0.00000266 norm=1.00000000 rank=21/256 sv_max=6.48e+03 resid=6.05e-02
progress N=2 step 37250/277470 13.4% t=109.60496 eta_s=52678.4 E=-0.95624731 P=0.77686547 dP=-0.22279342 r12=7.79188993 Vg=0.00000260 norm=1.00000000 rank=21/256 sv_max=6.60e+03 resid=6.08e-02
progress N=2 step 37500/277470 13.5% t=109.72996 eta_s=52616.5 E=-0.95580509 P=0.77638371 dP=-0.22327518 r12=7.78991757 Vg=0.00000252 norm=1.00000000 rank=21/256 sv_max=6.65e+03 resid=6.16e-02
progress N=2 step 37750/277470 13.6% t=109.85496 eta_s=52567.3 E=-0.95536404 P=0.77589677 dP=-0.22376213 r12=7.78794099 Vg=0.00000244 norm=1.00000000 rank=21/256 sv_max=6.65e+03 resid=6.27e-02
progress N=2 step 38000/277470 13.7% t=109.97996 eta_s=52516.6 E=-0.95492395 P=0.77540455 dP=-0.22425435 r12=7.78595425 Vg=0.00000237 norm=1.00000000 rank=21/256 sv_max=6.69e+03 resid=6.34e-02
progress N=2 step 38250/277470 13.8% t=110.10496 eta_s=52451.5 E=-0.95448467 P=0.77490288 dP=-0.22475601 r12=7.78392257 Vg=0.00000232 norm=1.00000000 rank=21/256 sv_max=6.78e+03 resid=6.39e-02
progress N=2 step 38500/277470 13.9% t=110.22996 eta_s=52392.4 E=-0.95404654 P=0.77438948 dP=-0.22526942 r12=7.78180823 Vg=0.00000230 norm=1.00000000 rank=21/256 sv_max=6.88e+03 resid=6.45e-02
progress N=2 step 38750/277470 14.0% t=110.35496 eta_s=52339.6 E=-0.95360911 P=0.77386653 dP=-0.22579237 r12=7.77960899 Vg=0.00000232 norm=1.00000000 rank=21/256 sv_max=6.98e+03 resid=6.56e-02
progress N=2 step 39000/277470 14.1% t=110.47996 eta_s=52287.3 E=-0.95317276 P=0.77333787 dP=-0.22632103 r12=7.77734018 Vg=0.00000238 norm=1.00000000 rank=21/256 sv_max=7.06e+03 resid=6.75e-02
progress N=2 step 39250/277470 14.1% t=110.60496 eta_s=52236.4 E=-0.95273728 P=0.77280829 dP=-0.22685061 r12=7.77501795 Vg=0.00000247 norm=1.00000000 rank=21/256 sv_max=7.12e+03 resid=7.00e-02
progress N=2 step 39500/277470 14.2% t=110.72996 eta_s=52185.3 E=-0.95230261 P=0.77227955 dP=-0.22737934 r12=7.77265091 Vg=0.00000258 norm=1.00000000 rank=21/256 sv_max=7.20e+03 resid=7.25e-02
progress N=2 step 39750/277470 14.3% t=110.85496 eta_s=52132.1 E=-0.95186909 P=0.77174794 dP=-0.22791095 r12=7.77021793 Vg=0.00000268 norm=1.00000000 rank=21/256 sv_max=7.29e+03 resid=7.44e-02
progress N=2 step 40000/277470 14.4% t=110.97996 eta_s=52080.5 E=-0.95143629 P=0.77120824 dP=-0.22845065 r12=7.76768866 Vg=0.00000277 norm=1.00000000 rank=21/256 sv_max=7.37e+03 resid=7.55e-02
progress N=2 step 40250/277470 14.5% t=111.10496 eta_s=52030.7 E=-0.95100458 P=0.77065764 dP=-0.22900126 r12=7.76505244 Vg=0.00000284 norm=1.00000000 rank=21/256 sv_max=7.40e+03 resid=7.61e-02
progress N=2 step 40500/277470 14.6% t=111.22996 eta_s=51981.4 E=-0.95057377 P=0.77009708 dP=-0.22956181 r12=7.76233265 Vg=0.00000287 norm=1.00000000 rank=21/256 sv_max=7.37e+03 resid=7.66e-02
progress N=2 step 40750/277470 14.7% t=111.35496 eta_s=51927.8 E=-0.95014380 P=0.76952989 dP=-0.23012900 r12=7.75958102 Vg=0.00000286 norm=1.00000000 rank=21/256 sv_max=7.24e+03 resid=7.78e-02
progress N=2 step 41000/277470 14.8% t=111.47996 eta_s=51872.1 E=-0.94971498 P=0.76896285 dP=-0.23069604 r12=7.75685162 Vg=0.00000281 norm=1.00000000 rank=21/256 sv_max=7.03e+03 resid=8.00e-02
progress N=2 step 41250/277470 14.9% t=111.60496 eta_s=51824.9 E=-0.94928688 P=0.76840452 dP=-0.23125437 r12=7.75416046 Vg=0.00000273 norm=1.00000000 rank=21/256 sv_max=6.79e+03 resid=8.27e-02
progress N=2 step 41500/277470 15.0% t=111.72996 eta_s=51773.3 E=-0.94885986 P=0.76785874 dP=-0.23180015 r12=7.75152964 Vg=0.00000261 norm=1.00000000 rank=21/256 sv_max=6.61e+03 resid=8.52e-02
progress N=2 step 41750/277470 15.0% t=111.85496 eta_s=51716.6 E=-0.94843368 P=0.76732462 dP=-0.23233427 r12=7.74895069 Vg=0.00000248 norm=1.00000000 rank=21/256 sv_max=6.54e+03 resid=8.67e-02
progress N=2 step 42000/277470 15.1% t=111.97996 eta_s=51663.3 E=-0.94800830 P=0.76679922 dP=-0.23285967 r12=7.74639381 Vg=0.00000235 norm=1.00000000 rank=21/256 sv_max=6.57e+03 resid=8.70e-02
progress N=2 step 42250/277470 15.2% t=112.10496 eta_s=51615.0 E=-0.94758402 P=0.76628218 dP=-0.23337671 r12=7.74385213 Vg=0.00000224 norm=1.00000000 rank=21/256 sv_max=6.69e+03 resid=8.62e-02
progress N=2 step 42500/277470 15.3% t=112.22996 eta_s=51568.7 E=-0.94716044 P=0.76577501 dP=-0.23388388 r12=7.74134314 Vg=0.00000216 norm=1.00000000 rank=21/256 sv_max=6.88e+03 resid=8.49e-02
progress N=2 step 42750/277470 15.4% t=112.35496 eta_s=51521.2 E=-0.94673789 P=0.76528050 dP=-0.23437839 r12=7.73889004 Vg=0.00000211 norm=1.00000000 rank=21/256 sv_max=7.07e+03 resid=8.38e-02
progress N=2 step 43000/277470 15.5% t=112.47996 eta_s=51473.5 E=-0.94631615 P=0.76480140 dP=-0.23485749 r12=7.73650450 Vg=0.00000210 norm=1.00000000 rank=21/256 sv_max=7.24e+03 resid=8.33e-02
progress N=2 step 43250/277470 15.6% t=112.60496 eta_s=51425.4 E=-0.94589513 P=0.76433883 dP=-0.23532006 r12=7.73417689 Vg=0.00000212 norm=1.00000000 rank=21/256 sv_max=7.38e+03 resid=8.32e-02
progress N=2 step 43500/277470 15.7% t=112.72996 eta_s=51377.8 E=-0.94547513 P=0.76389188 dP=-0.23576701 r12=7.73187854 Vg=0.00000217 norm=1.00000000 rank=21/256 sv_max=7.50e+03 resid=8.33e-02
progress N=2 step 43750/277470 15.8% t=112.85496 eta_s=51329.9 E=-0.94505571 P=0.76345840 dP=-0.23620049 r12=7.72957208 Vg=0.00000224 norm=1.00000000 rank=21/256 sv_max=7.61e+03 resid=8.34e-02
progress N=2 step 44000/277470 15.9% t=112.97996 eta_s=51280.7 E=-0.94463721 P=0.76303597 dP=-0.23662293 r12=7.72723681 Vg=0.00000233 norm=1.00000000 rank=20/256 sv_max=7.69e+03 resid=8.47e-02
progress N=2 step 44250/277470 15.9% t=113.10496 eta_s=51231.8 E=-0.94421944 P=0.76262379 dP=-0.23703510 r12=7.72488011 Vg=0.00000242 norm=1.00000000 rank=20/256 sv_max=7.71e+03 resid=8.67e-02
progress N=2 step 44500/277470 16.0% t=113.22996 eta_s=51182.8 E=-0.94380232 P=0.76222317 dP=-0.23743573 r12=7.72247235 Vg=0.00000250 norm=1.00000000 rank=19/256 sv_max=7.72e+03 resid=8.86e-02
progress N=2 step 44750/277470 16.1% t=113.35496 eta_s=51132.5 E=-0.94338617 P=0.76183216 dP=-0.23782673 r12=7.71999730 Vg=0.00000256 norm=1.00000000 rank=19/256 sv_max=7.76e+03 resid=8.99e-02
progress N=2 step 45000/277470 16.2% t=113.47996 eta_s=51082.1 E=-0.94297055 P=0.76144387 dP=-0.23821502 r12=7.71744099 Vg=0.00000258 norm=1.00000000 rank=19/256 sv_max=7.78e+03 resid=9.08e-02
progress N=2 step 45250/277470 16.3% t=113.60496 eta_s=51020.3 E=-0.94255579 P=0.76105513 dP=-0.23860376 r12=7.71479451 Vg=0.00000256 norm=1.00000000 rank=19/256 sv_max=7.77e+03 resid=9.14e-02
progress N=2 step 45500/277470 16.4% t=113.72996 eta_s=50970.8 E=-0.94214175 P=0.76066543 dP=-0.23899346 r12=7.71206406 Vg=0.00000250 norm=1.00000000 rank=19/256 sv_max=7.71e+03 resid=9.19e-02
progress N=2 step 45750/277470 16.5% t=113.85496 eta_s=50922.1 E=-0.94172829 P=0.76027557 dP=-0.23938332 r12=7.70926651 Vg=0.00000240 norm=1.00000000 rank=20/256 sv_max=7.58e+03 resid=9.20e-02
progress N=2 step 46000/277470 16.6% t=113.97996 eta_s=50871.5 E=-0.94131581 P=0.75988488 dP=-0.23977401 r12=7.70641528 Vg=0.00000226 norm=1.00000000 rank=20/256 sv_max=7.39e+03 resid=9.26e-02
progress N=2 step 46250/277470 16.7% t=114.10496 eta_s=50818.9 E=-0.94090387 P=0.75950037 dP=-0.24015852 r12=7.70354392 Vg=0.00000212 norm=1.00000000 rank=20/256 sv_max=7.22e+03 resid=9.26e-02
progress N=2 step 46500/277470 16.8% t=114.22996 eta_s=50767.4 E=-0.94049275 P=0.75912505 dP=-0.24053384 r12=7.70065748 Vg=0.00000197 norm=1.00000000 rank=21/256 sv_max=7.13e+03 resid=9.12e-02
progress N=2 step 46750/277470 16.8% t=114.35496 eta_s=50716.3 E=-0.94008231 P=0.75876544 dP=-0.24089345 r12=7.69776515 Vg=0.00000185 norm=1.00000000 rank=21/256 sv_max=7.17e+03 resid=8.86e-02
progress N=2 step 47000/277470 16.9% t=114.47996 eta_s=50664.5 E=-0.93967238 P=0.75841735 dP=-0.24124154 r12=7.69489910 Vg=0.00000175 norm=1.00000000 rank=21/256 sv_max=7.34e+03 resid=8.58e-02
progress N=2 step 47250/277470 17.0% t=114.60496 eta_s=50614.2 E=-0.93926336 P=0.75807815 dP=-0.24158074 r12=7.69206285 Vg=0.00000168 norm=1.00000000 rank=21/256 sv_max=7.60e+03 resid=8.28e-02
progress N=2 step 47500/277470 17.1% t=114.72996 eta_s=50564.1 E=-0.93885478 P=0.75774101 dP=-0.24191788 r12=7.68922841 Vg=0.00000165 norm=1.00000000 rank=20/256 sv_max=7.89e+03 resid=7.95e-02
progress N=2 step 47750/277470 17.2% t=114.85496 eta_s=50511.4 E=-0.93844689 P=0.75740292 dP=-0.24225597 r12=7.68636181 Vg=0.00000165 norm=1.00000000 rank=20/256 sv_max=8.18e+03 resid=7.61e-02
progress N=2 step 48000/277470 17.3% t=114.97996 eta_s=50449.8 E=-0.93803966 P=0.75706122 dP=-0.24259768 r12=7.68344676 Vg=0.00000170 norm=1.00000000 rank=19/256 sv_max=8.43e+03 resid=7.34e-02
progress N=2 step 48250/277470 17.4% t=115.10496 eta_s=50399.4 E=-0.93763288 P=0.75671357 dP=-0.24294532 r12=7.68046921 Vg=0.00000176 norm=1.00000000 rank=19/256 sv_max=8.58e+03 resid=7.17e-02
progress N=2 step 48500/277470 17.5% t=115.22996 eta_s=50349.6 E=-0.93722692 P=0.75636159 dP=-0.24329730 r12=7.67741821 Vg=0.00000184 norm=1.00000000 rank=19/256 sv_max=8.61e+03 resid=7.12e-02
progress N=2 step 48750/277470 17.6% t=115.35496 eta_s=50300.5 E=-0.93682143 P=0.75600558 dP=-0.24365331 r12=7.67428703 Vg=0.00000192 norm=1.00000000 rank=19/256 sv_max=8.53e+03 resid=7.17e-02
progress N=2 step 49000/277470 17.7% t=115.47996 eta_s=50249.5 E=-0.93641657 P=0.75564587 dP=-0.24401302 r12=7.67106771 Vg=0.00000199 norm=1.00000000 rank=19/256 sv_max=8.37e+03 resid=7.32e-02
progress N=2 step 49250/277470 17.7% t=115.60496 eta_s=50180.4 E=-0.93601236 P=0.75528225 dP=-0.24437665 r12=7.66775255 Vg=0.00000204 norm=1.00000000 rank=19/256 sv_max=8.18e+03 resid=7.55e-02
progress N=2 step 49500/277470 17.8% t=115.72996 eta_s=50123.0 E=-0.93560867 P=0.75491393 dP=-0.24474496 r12=7.66433772 Vg=0.00000205 norm=1.00000000 rank=19/256 sv_max=7.99e+03 resid=7.83e-02
progress N=2 step 49750/277470 17.9% t=115.85496 eta_s=50071.2 E=-0.93520578 P=0.75453759 dP=-0.24512130 r12=7.66080301 Vg=0.00000204 norm=1.00000000 rank=20/256 sv_max=7.87e+03 resid=8.10e-02
progress N=2 step 50000/277470 18.0% t=115.97996 eta_s=50020.0 E=-0.93480347 P=0.75414997 dP=-0.24550892 r12=7.65714479 Vg=0.00000199 norm=1.00000000 rank=20/256 sv_max=7.78e+03 resid=8.42e-02
progress N=2 step 50250/277470 18.1% t=116.10496 eta_s=49962.7 E=-0.93440186 P=0.75375670 dP=-0.24590219 r12=7.65341636 Vg=0.00000191 norm=1.00000000 rank=19/256 sv_max=7.72e+03 resid=8.77e-02
progress N=2 step 50500/277470 18.2% t=116.22996 eta_s=49909.8 E=-0.93400101 P=0.75336124 dP=-0.24629765 r12=7.64964704 Vg=0.00000182 norm=1.00000000 rank=19/256 sv_max=7.74e+03 resid=8.97e-02
progress N=2 step 50750/277470 18.3% t=116.35496 eta_s=49858.8 E=-0.93360076 P=0.75296046 dP=-0.24669843 r12=7.64584597 Vg=0.00000172 norm=1.00000000 rank=19/256 sv_max=7.81e+03 resid=9.10e-02
progress N=2 step 51000/277470 18.4% t=116.47996 eta_s=49808.3 E=-0.93320134 P=0.75255434 dP=-0.24710455 r12=7.64204045 Vg=0.00000162 norm=1.00000000 rank=19/256 sv_max=7.93e+03 resid=9.17e-02
progress N=2 step 51250/277470 18.5% t=116.60496 eta_s=49750.0 E=-0.93280253 P=0.75214368 dP=-0.24751521 r12=7.63826217 Vg=0.00000152 norm=1.00000000 rank=19/256 sv_max=8.08e+03 resid=9.18e-02
progress N=2 step 51500/277470 18.6% t=116.72996 eta_s=49685.9 E=-0.93240438 P=0.75172905 dP=-0.24792984 r12=7.63453913 Vg=0.00000143 norm=1.00000000 rank=19/256 sv_max=8.25e+03 resid=9.16e-02
progress N=2 step 51750/277470 18.7% t=116.85496 eta_s=49633.2 E=-0.93200695 P=0.75131062 dP=-0.24834827 r12=7.63089239 Vg=0.00000137 norm=1.00000000 rank=19/256 sv_max=8.45e+03 resid=9.16e-02
progress N=2 step 52000/277470 18.7% t=116.97996 eta_s=49577.7 E=-0.93161004 P=0.75088802 dP=-0.24877087 r12=7.62733413 Vg=0.00000133 norm=1.00000000 rank=19/256 sv_max=8.65e+03 resid=9.21e-02
progress N=2 step 52250/277470 18.8% t=117.10496 eta_s=49519.0 E=-0.93121384 P=0.75046042 dP=-0.24919847 r12=7.62386708 Vg=0.00000132 norm=1.00000000 rank=19/256 sv_max=8.85e+03 resid=9.33e-02
progress N=2 step 52500/277470 18.9% t=117.22996 eta_s=49466.4 E=-0.93081818 P=0.75002664 dP=-0.24963225 r12=7.62048612 Vg=0.00000133 norm=1.00000000 rank=19/256 sv_max=9.03e+03 resid=9.55e-02
progress N=2 step 52750/277470 19.0% t=117.35496 eta_s=49414.4 E=-0.93042306 P=0.74958541 dP=-0.25007348 r12=7.61718190 Vg=0.00000137 norm=1.00000000 rank=19/256 sv_max=9.16e+03 resid=9.88e-02
progress N=2 step 53000/277470 19.1% t=117.47996 eta_s=49362.3 E=-0.93002863 P=0.74913582 dP=-0.25052307 r12=7.61394538 Vg=0.00000143 norm=1.00000000 rank=19/256 sv_max=9.24e+03 resid=1.03e-01
progress N=2 step 53250/277470 19.2% t=117.60496 eta_s=49310.0 E=-0.92963468 P=0.74867785 dP=-0.25098104 r12=7.61077146 Vg=0.00000149 norm=1.00000000 rank=19/256 sv_max=9.24e+03 resid=1.09e-01
progress N=2 step 53500/277470 19.3% t=117.72996 eta_s=49253.6 E=-0.92924141 P=0.74821297 dP=-0.25144592 r12=7.60765995 Vg=0.00000155 norm=1.00000000 rank=19/256 sv_max=9.13e+03 resid=1.16e-01
progress N=2 step 53750/277470 19.4% t=117.85496 eta_s=49198.1 E=-0.92884872 P=0.74774437 dP=-0.25191452 r12=7.60461463 Vg=0.00000161 norm=1.00000000 rank=19/256 sv_max=8.92e+03 resid=1.24e-01
progress N=2 step 54000/277470 19.5% t=117.97996 eta_s=49146.9 E=-0.92845657 P=0.74727675 dP=-0.25238214 r12=7.60164120 Vg=0.00000165 norm=1.00000000 rank=19/256 sv_max=8.65e+03 resid=1.32e-01
progress N=2 step 54250/277470 19.6% t=118.10496 eta_s=49094.1 E=-0.92806518 P=0.74681575 dP=-0.25284314 r12=7.59874443 Vg=0.00000168 norm=1.00000000 rank=19/256 sv_max=8.35e+03 resid=1.38e-01
progress N=2 step 54500/277470 19.6% t=118.22996 eta_s=49034.2 E=-0.92767430 P=0.74636701 dP=-0.25329188 r12=7.59592503 Vg=0.00000170 norm=1.00000000 rank=19/256 sv_max=8.10e+03 resid=1.42e-01
progress N=2 step 54750/277470 19.7% t=118.35496 eta_s=48981.5 E=-0.92728410 P=0.74593522 dP=-0.25372367 r12=7.59317687 Vg=0.00000170 norm=1.00000000 rank=19/256 sv_max=7.93e+03 resid=1.41e-01
progress N=2 step 55000/277470 19.8% t=118.47996 eta_s=48930.7 E=-0.92689455 P=0.74552337 dP=-0.25413552 r12=7.59048618 Vg=0.00000169 norm=1.00000000 rank=19/256 sv_max=7.86e+03 resid=1.37e-01
progress N=2 step 55250/277470 19.9% t=118.60496 eta_s=48879.7 E=-0.92650553 P=0.74513261 dP=-0.25452628 r12=7.58783284 Vg=0.00000167 norm=1.00000000 rank=19/256 sv_max=7.90e+03 resid=1.28e-01
progress N=2 step 55500/277470 20.0% t=118.72996 eta_s=48828.4 E=-0.92611731 P=0.74476239 dP=-0.25489650 r12=7.58519312 Vg=0.00000166 norm=1.00000000 rank=19/256 sv_max=8.04e+03 resid=1.18e-01
progress N=2 step 55750/277470 20.1% t=118.85496 eta_s=48777.2 E=-0.92572962 P=0.74441093 dP=-0.25524796 r12=7.58254291 Vg=0.00000165 norm=1.00000000 rank=19/256 sv_max=8.26e+03 resid=1.07e-01
progress N=2 step 56000/277470 20.2% t=118.97996 eta_s=48726.7 E=-0.92534258 P=0.74407583 dP=-0.25558306 r12=7.57986083 Vg=0.00000164 norm=1.00000000 rank=19/256 sv_max=8.52e+03 resid=9.73e-02
progress N=2 step 56250/277470 20.3% t=119.10496 eta_s=48673.9 E=-0.92495618 P=0.74375445 dP=-0.25590444 r12=7.57713047 Vg=0.00000164 norm=1.00000000 rank=19/256 sv_max=8.78e+03 resid=8.90e-02
progress N=2 step 56500/277470 20.4% t=119.22996 eta_s=48618.0 E=-0.92457027 P=0.74344407 dP=-0.25621483 r12=7.57434099 Vg=0.00000164 norm=1.00000000 rank=19/256 sv_max=8.99e+03 resid=8.27e-02
